source	target
PRKACA_Homo sapiens	DES
PRKACA_Homo sapiens	CHKB
PRKACA_Homo sapiens	DTNB
PRKACA_Homo sapiens	RYR2
PRKACA_Homo sapiens	KCNJ5
PRKACA_Homo sapiens	PDE4D iso2
PRKACA_Homo sapiens	CSNK1A1
PRKACA_Homo sapiens	YWHAZ
PRKACA_Homo sapiens	TRPM8
PRKACA_Homo sapiens	TXA2-R iso2
PRKACA_Homo sapiens	BRSK2
PRKACA_Homo sapiens	GSK3B
PRKACA_Homo sapiens	PAH
PRKACA_Homo sapiens	NDE1
PRKACA_Homo sapiens	PDE4D iso7
PRKACA_Homo sapiens	EMD
PRKACA_Homo sapiens	PDE3B
PRKACA_Homo sapiens	CTPS1
PRKACA_Homo sapiens	NFATC1
PRKACA_Homo sapiens	GRK7
PRKACA_Homo sapiens	HRH1
PRKACA_Homo sapiens	RGS18
PRKACA_Homo sapiens	AICDA
PRKACA_Homo sapiens	RET
PRKACA_Homo sapiens	CFTR
PRKACA_Homo sapiens	TFAP2A
PRKACA_Homo sapiens	PDE4B
PRKACA_Homo sapiens	WT1
PRKACA_Homo sapiens	HSPB8
PRKACA_Homo sapiens	GRIA1
PRKACA_Homo sapiens	PDE3A
PRKACA_Homo sapiens	TRPA1
PRKACA_Homo sapiens	RGS13
PRKACA_Homo sapiens	CTNNB1
PRKACA_Homo sapiens	Tau iso8
PRKACA_Homo sapiens	GSTA4
PRKACA_Homo sapiens	PFKFB2
PRKACA_Homo sapiens	Tau iso2
PRKACA_Homo sapiens	RRAD
PRKACA_Homo sapiens	TH iso4
PRKACA_Homo sapiens	RAP1GAP
PRKACA_Homo sapiens	PTPN12
PRKACA_Homo sapiens	DMTN
PRKACA_Homo sapiens	PRKACA
PRKACA_Homo sapiens	PPP1R1A
PRKACA_Homo sapiens	CACNA1H
PRKACA_Homo sapiens	MYOM2
PRKACA_Homo sapiens	PDE10A iso2
PRKACA_Homo sapiens	ABCA1
PRKACA_Homo sapiens	VTN
PRKACA_Homo sapiens	PPP1R1B
PRKACA_Homo sapiens	KCNN4
PRKACA_Homo sapiens	LASP1
PRKACA_Homo sapiens	CAPN2
PRKACA_Homo sapiens	FYN
PRKACA_Homo sapiens	GAD1
PRKACA_Homo sapiens	SRSF1
PRKACA_Homo sapiens	AKAP12
PRKACA_Homo sapiens	PJA2
PRKACA_Homo sapiens	EZR
PRKACA_Homo sapiens	NR5A2
PRKACA_Homo sapiens	PPP1R14A
PRKACA_Homo sapiens	TPPP
PRKACA_Homo sapiens	NCF1
PRKACA_Homo sapiens	UHRF1
PRKACA_Homo sapiens	TFAM
PRKACA_Homo sapiens	ESR1
PRKACA_Homo sapiens	HSF1
PRKACA_Homo sapiens	KLHL3
PRKACA_Homo sapiens	KDM3A
PRKACA_Homo sapiens	TTN
PRKACA_Homo sapiens	VIM
PRKACA_Homo sapiens	GPKOW
PRKACA_Homo sapiens	TRPV4
PRKACA_Homo sapiens	DLX3
PRKACA_Homo sapiens	PDE4D iso6
PRKACA_Homo sapiens	KCNA1
PRKACA_Homo sapiens	STMN1
PRKACA_Homo sapiens	CD44
PRKACA_Homo sapiens	MCOLN1
PRKACA_Homo sapiens	PSMC5
PRKACA_Homo sapiens	RARA
PRKACA_Homo sapiens	RCAN1 iso2
PRKACA_Homo sapiens	AQP2
PRKACA_Homo sapiens	DAP3
PRKACA_Homo sapiens	ZFP36L1
PRKACA_Homo sapiens	ANXA1
PRKACA_Homo sapiens	SERPINF1
PRKACA_Homo sapiens	CAMKK1
PRKACA_Homo sapiens	URI1
PRKACA_Homo sapiens	PDE4C iso2
PRKACA_Homo sapiens	PPM1B
PRKACA_Homo sapiens	MAPT
PRKACA_Homo sapiens	ATXN1
PRKACA_Homo sapiens	CAD
PRKACA_Homo sapiens	POU3F2
PRKACA_Homo sapiens	PSMD11
PRKACA_Homo sapiens	ATPIF1
PRKACA_Homo sapiens	HLA-A
PRKACA_Homo sapiens	TRPV5
PRKACA_Homo sapiens	RAP1A
PRKACA_Homo sapiens	ATP1A1
PRKACA_Homo sapiens	NCOR1
PRKACA_Homo sapiens	PDE11A
PRKACA_Homo sapiens	ARFGEF1
PRKACA_Homo sapiens	FLNA
PRKACA_Homo sapiens	TH iso2
PRKACA_Homo sapiens	NDRG1
PRKACA_Homo sapiens	CEBPB
PRKACA_Homo sapiens	SRC
PRKACA_Homo sapiens	NF2
PRKACA_Homo sapiens	TPR
PRKACA_Homo sapiens	IQGAP2
PRKACA_Homo sapiens	KSR1
PRKACA_Homo sapiens	TAL1
PRKACA_Homo sapiens	LCP1
PRKACA_Homo sapiens	PKD2
PRKACA_Homo sapiens	DNAJC5
PRKACA_Homo sapiens	MSN
PRKACA_Homo sapiens	SOX9
PRKACA_Homo sapiens	ARHGDIA
PRKACA_Homo sapiens	GFPT1
PRKACA_Homo sapiens	CLDN3
PRKACA_Homo sapiens	H3F3B
PRKACA_Homo sapiens	SUN2
PRKACA_Homo sapiens	PPP1R14C
PRKACA_Homo sapiens	TP53
PRKACA_Homo sapiens	CSK
PRKACA_Homo sapiens	LCK
PRKACA_Homo sapiens	STK24
PRKACA_Homo sapiens	TPH2
PRKACA_Homo sapiens	DYNLRB1
PRKACA_Homo sapiens	PTBP1
PRKACA_Homo sapiens	SRSF2
PRKACA_Homo sapiens	GNA13
PRKACA_Homo sapiens	ITGA4
PRKACA_Homo sapiens	SGK1
PRKACA_Homo sapiens	BCAM
PRKACA_Homo sapiens	TH
PRKACA_Homo sapiens	PIK3R1
PRKACA_Homo sapiens	ALOX5
PRKACA_Homo sapiens	AKAP13
PRKACA_Homo sapiens	KCNJ13
PRKACA_Homo sapiens	PREX1
PRKACA_Homo sapiens	ADRB1
PRKACA_Homo sapiens	HIST1H1E
PRKACA_Homo sapiens	CDKN2D
PRKACA_Homo sapiens	NLRP3
PRKACA_Homo sapiens	PIN1
PRKACA_Homo sapiens	FCER1G
PRKACA_Homo sapiens	VDR
PRKACA_Homo sapiens	CYP17A1
PRKACA_Homo sapiens	RASGRP2
PRKACA_Homo sapiens	SLC4A4
PRKACA_Homo sapiens	ARHGAP17
PRKACA_Homo sapiens	PTPN7
PRKACA_Homo sapiens	HNRNPD
PRKACA_Homo sapiens	RGS10
PRKACA_Homo sapiens	DSP
PRKACA_Homo sapiens	TBXA2R
PRKACA_Homo sapiens	GMFB
PRKACA_Homo sapiens	MAP1LC3A
PRKACA_Homo sapiens	ATR
PRKACA_Homo sapiens	TAGLN2
PRKACA_Homo sapiens	HSP90AA1
PRKACA_Homo sapiens	SIK2
PRKACA_Homo sapiens	GFAT iso2
PRKACA_Homo sapiens	TGM2
PRKACA_Homo sapiens	PFKFB3
PRKACA_Homo sapiens	MLXIPL
PRKACA_Homo sapiens	PKD1
PRKACA_Homo sapiens	NDUFS4
PRKACA_Homo sapiens	MYLK
PRKACA_Homo sapiens	ITGB4
PRKACA_Homo sapiens	SNAPIN
PRKACA_Homo sapiens	TRPV1
PRKACA_Homo sapiens	SPTBN1
PRKACA_Homo sapiens	ARHGEF6
PRKACA_Homo sapiens	PLEC
PRKACA_Homo sapiens	SNAI1
PRKACA_Homo sapiens	PLCB3
PRKACA_Homo sapiens	AQP5
PRKACA_Homo sapiens	RPS19
PRKACA_Homo sapiens	PPP1R1C
PRKACA_Homo sapiens	HDAC5
PRKACA_Homo sapiens	AKAP9
PRKACA_Homo sapiens	AURKA
PRKACA_Homo sapiens	POLD3
PRKACA_Homo sapiens	SREBP-1 iso3
PRKACA_Homo sapiens	RASSF1 iso2
PRKACA_Homo sapiens	KCNA4
PRKACA_Homo sapiens	APOBEC3G
PRKACA_Homo sapiens	NPR1
PRKACA_Homo sapiens	HSPB6
PRKACA_Homo sapiens	ESPL1
PRKACA_Homo sapiens	TH iso3
PRKACA_Homo sapiens	RXRA
PRKACA_Homo sapiens	GRK1
PRKACA_Homo sapiens	KCNK9
PRKACA_Homo sapiens	AVPR2
PRKACA_Homo sapiens	KCNJ3
PRKACA_Homo sapiens	GATA3
PRKACA_Homo sapiens	KCNJ2
PRKACA_Homo sapiens	CA9
PRKACA_Homo sapiens	GSK3A
PRKACA_Homo sapiens	DDB1
PRKACA_Homo sapiens	PDE5A
PRKACA_Homo sapiens	CBX3
PRKACA_Homo sapiens	SUFU
PRKACA_Homo sapiens	IMMT
PRKACA_Homo sapiens	AQP4
PRKACA_Homo sapiens	MC4R
PRKACA_Homo sapiens	KCNK3
PRKACA_Homo sapiens	KCNQ1
PRKACA_Homo sapiens	SREBF1
PRKACA_Homo sapiens	ETV5
PRKACA_Homo sapiens	FRAT1
CDK2_Homo sapiens	NR1I2
CDK2_Homo sapiens	SNAPIN
CDK2_Homo sapiens	RAD9A
CDK2_Homo sapiens	PELP1
CDK2_Homo sapiens	ZYX
CDK2_Homo sapiens	MCL1
CDK2_Homo sapiens	RBL2
CDK2_Homo sapiens	BARD1
CDK2_Homo sapiens	SF3B1
CDK2_Homo sapiens	MED1
CDK2_Homo sapiens	BTG1
CDK2_Homo sapiens	NCL
CDK2_Homo sapiens	NOSIP
CDK2_Homo sapiens	EEF2
CDK2_Homo sapiens	RRN3
CDK2_Homo sapiens	CDT1
CDK2_Homo sapiens	MCM3
CDK2_Homo sapiens	ANKRD17
CDK2_Homo sapiens	NUP153
CDK2_Homo sapiens	PDS5B
CDK2_Homo sapiens	CHEK1
CDK2_Homo sapiens	MKL1
CDK2_Homo sapiens	EPB41L3
CDK2_Homo sapiens	SORBS3
CDK2_Homo sapiens	MARCKS
CDK2_Homo sapiens	AARS2
CDK2_Homo sapiens	ZMYM3
CDK2_Homo sapiens	ILF3
CDK2_Homo sapiens	RALY
CDK2_Homo sapiens	ATF2
CDK2_Homo sapiens	BAP18
CDK2_Homo sapiens	RNF4
CDK2_Homo sapiens	DMAP1
CDK2_Homo sapiens	ITGB3BP
CDK2_Homo sapiens	EML3
CDK2_Homo sapiens	CDKN1A
CDK2_Homo sapiens	EYA3
CDK2_Homo sapiens	C9orf40
CDK2_Homo sapiens	BAZ2A
CDK2_Homo sapiens	SPDL1
CDK2_Homo sapiens	SRRM1
CDK2_Homo sapiens	XRCC1
CDK2_Homo sapiens	TCOF1
CDK2_Homo sapiens	ING5
CDK2_Homo sapiens	ELF4
CDK2_Homo sapiens	TFAM
CDK2_Homo sapiens	DNM2
CDK2_Homo sapiens	PTPN12
CDK2_Homo sapiens	CHD4
CDK2_Homo sapiens	GATA3
CDK2_Homo sapiens	ARID1A
CDK2_Homo sapiens	TERF2
CDK2_Homo sapiens	POLL
CDK2_Homo sapiens	MTA2
CDK2_Homo sapiens	DIAPH3
CDK2_Homo sapiens	ELK4
CDK2_Homo sapiens	ESR1
CDK2_Homo sapiens	FOXO1
CDK2_Homo sapiens	ZC3HC1
CDK2_Homo sapiens	IMPDH2
CDK2_Homo sapiens	SUDS3
CDK2_Homo sapiens	LIG1
CDK2_Homo sapiens	PPP1CA
CDK2_Homo sapiens	NUP133
CDK2_Homo sapiens	PTHLH
CDK2_Homo sapiens	CDC6
CDK2_Homo sapiens	AFDN
CDK2_Homo sapiens	PRKAR1A
CDK2_Homo sapiens	UBXN1
CDK2_Homo sapiens	NCAPH
CDK2_Homo sapiens	CDC25A
CDK2_Homo sapiens	RBM27
CDK2_Homo sapiens	TBCE
CDK2_Homo sapiens	PARP10
CDK2_Homo sapiens	CRTC2
CDK2_Homo sapiens	TP73
CDK2_Homo sapiens	HNRNPH1
CDK2_Homo sapiens	RBBP8
CDK2_Homo sapiens	PRPF31
CDK2_Homo sapiens	AMOT
CDK2_Homo sapiens	TERF2IP
CDK2_Homo sapiens	TK1
CDK2_Homo sapiens	FAM168B
CDK2_Homo sapiens	TPR
CDK2_Homo sapiens	MTA1
CDK2_Homo sapiens	DHX38
CDK2_Homo sapiens	AKIRIN2
CDK2_Homo sapiens	CC2D1A
CDK2_Homo sapiens	FAM122A
CDK2_Homo sapiens	HIRA
CDK2_Homo sapiens	FOXK2
CDK2_Homo sapiens	GMPS
CDK2_Homo sapiens	CDC25C
CDK2_Homo sapiens	PBRM1
CDK2_Homo sapiens	KDM2A
CDK2_Homo sapiens	NPAT
CDK2_Homo sapiens	AML1 iso8
CDK2_Homo sapiens	MICALL1
CDK2_Homo sapiens	PHF6
CDK2_Homo sapiens	IREB2
CDK2_Homo sapiens	TNKS1BP1
CDK2_Homo sapiens	HNRNPUL1
CDK2_Homo sapiens	RPL12
CDK2_Homo sapiens	FZR1
CDK2_Homo sapiens	UBE2A
CDK2_Homo sapiens	NUDC
CDK2_Homo sapiens	PYCR2
CDK2_Homo sapiens	EIF2A
CDK2_Homo sapiens	POLR2A
CDK2_Homo sapiens	FOXM1 iso2
CDK2_Homo sapiens	CDK16
CDK2_Homo sapiens	THRAP3
CDK2_Homo sapiens	C1orf198
CDK2_Homo sapiens	RPA2
CDK2_Homo sapiens	MCM2
CDK2_Homo sapiens	CDKN2D
CDK2_Homo sapiens	DPYSL3
CDK2_Homo sapiens	WRN
CDK2_Homo sapiens	LRWD1
CDK2_Homo sapiens	TICRR
CDK2_Homo sapiens	ADD1
CDK2_Homo sapiens	POLM
CDK2_Homo sapiens	VIPAS39
CDK2_Homo sapiens	MCM4
CDK2_Homo sapiens	DLGAP5
CDK2_Homo sapiens	PGR
CDK2_Homo sapiens	DDX3X
CDK2_Homo sapiens	QTRT1
CDK2_Homo sapiens	EGLN2
CDK2_Homo sapiens	TSPYL2
CDK2_Homo sapiens	TCF3
CDK2_Homo sapiens	SPAG9
CDK2_Homo sapiens	ZBTB16
CDK2_Homo sapiens	ARID4A
CDK2_Homo sapiens	CROCC iso2
CDK2_Homo sapiens	EIF4G1
CDK2_Homo sapiens	NOB1
CDK2_Homo sapiens	NUP107
CDK2_Homo sapiens	CCDC6
CDK2_Homo sapiens	DLG1
CDK2_Homo sapiens	USP37
CDK2_Homo sapiens	TP53
CDK2_Homo sapiens	ANKLE2
CDK2_Homo sapiens	NELFA
CDK2_Homo sapiens	CIC
CDK2_Homo sapiens	KIF22
CDK2_Homo sapiens	ZHX1
CDK2_Homo sapiens	SNRNP70
CDK2_Homo sapiens	CENPF
CDK2_Homo sapiens	MDC1
CDK2_Homo sapiens	ATRIP
CDK2_Homo sapiens	CDK7
CDK2_Homo sapiens	LMNB2
CDK2_Homo sapiens	NPM1
CDK2_Homo sapiens	PPP1R12C
CDK2_Homo sapiens	CRMP1
CDK2_Homo sapiens	ORC2
CDK2_Homo sapiens	LRCH3
CDK2_Homo sapiens	TFCP2
CDK2_Homo sapiens	ID3
CDK2_Homo sapiens	RB1
CDK2_Homo sapiens	SUPT5H
CDK2_Homo sapiens	SCML2
CDK2_Homo sapiens	AR
CDK2_Homo sapiens	PRPF3
CDK2_Homo sapiens	SRSF11
CDK2_Homo sapiens	CDK9
CDK2_Homo sapiens	MRPS18B
CDK2_Homo sapiens	ZC3H18
CDK2_Homo sapiens	ORC1
CDK2_Homo sapiens	BLM
CDK2_Homo sapiens	DNM1L
CDK2_Homo sapiens	RBL1
CDK2_Homo sapiens	UNG
CDK2_Homo sapiens	TOPBP1
CDK2_Homo sapiens	DPF2
CDK2_Homo sapiens	VIM
CDK2_Homo sapiens	ADD3
CDK2_Homo sapiens	INCA1
CDK2_Homo sapiens	GRK2
CDK2_Homo sapiens	RPS27
CDK2_Homo sapiens	CDC7
CDK2_Homo sapiens	CDK2
CDK2_Homo sapiens	GTF2I
CDK2_Homo sapiens	NUMA1
CDK2_Homo sapiens	ELAVL1
CDK2_Homo sapiens	CCNE1
CDK2_Homo sapiens	ARHGAP19
CDK2_Homo sapiens	C2orf49
CDK2_Homo sapiens	PYCR1
CDK2_Homo sapiens	HNRNPD
CDK2_Homo sapiens	RRM2
CDK2_Homo sapiens	STMN1
CDK2_Homo sapiens	XRCC6
CDK2_Homo sapiens	SNW1
CDK2_Homo sapiens	HIST1H1A
CDK2_Homo sapiens	PPP1R35
CDK2_Homo sapiens	NUP98
CDK2_Homo sapiens	RPL11
CDK2_Homo sapiens	BOD1L1
CDK2_Homo sapiens	DBNL
CDK2_Homo sapiens	CTTN
CDK2_Homo sapiens	HMGN5
CDK2_Homo sapiens	CDC5L
CDK2_Homo sapiens	GORASP2
CDK2_Homo sapiens	EIF4A3
CDK2_Homo sapiens	POLH
CDK2_Homo sapiens	APC
CDK2_Homo sapiens	CDX2
CDK2_Homo sapiens	UBE2O
CDK2_Homo sapiens	TUBG1
CDK2_Homo sapiens	CHD7
CDK2_Homo sapiens	TPX2
CDK2_Homo sapiens	KMT2D
CDK2_Homo sapiens	PML
CDK2_Homo sapiens	GTF2F1
CDK2_Homo sapiens	SRSF9
CDK2_Homo sapiens	CALD1
CDK2_Homo sapiens	LIG3
CDK2_Homo sapiens	PRRC2A
CDK2_Homo sapiens	CCNA2
CDK2_Homo sapiens	RPS27L
CDK2_Homo sapiens	KAT7
CDK2_Homo sapiens	ZNF609
CDK2_Homo sapiens	PTPN2 iso2
CDK2_Homo sapiens	SAMHD1
CDK2_Homo sapiens	POU2F1
CDK2_Homo sapiens	EFHD2
CDK2_Homo sapiens	EZH2
CDK2_Homo sapiens	UHRF1 iso2
CDK2_Homo sapiens	NUFIP2
CDK2_Homo sapiens	JPT2
CDK2_Homo sapiens	SUPT6H
CDK2_Homo sapiens	FOXC1
CDK2_Homo sapiens	MTHFD1L
CDK2_Homo sapiens	UHRF1
CDK2_Homo sapiens	SETDB1
CDK2_Homo sapiens	NBN
CDK2_Homo sapiens	LARP1
CDK2_Homo sapiens	INO80E
CDK2_Homo sapiens	MACF1
CDK2_Homo sapiens	MCM7
CDK2_Homo sapiens	PAICS
CDK2_Homo sapiens	CAMSAP1
CDK2_Homo sapiens	GIGYF2
CDK2_Homo sapiens	NDE1
CDK2_Homo sapiens	RPS3
CDK2_Homo sapiens	GATAD2A
CDK2_Homo sapiens	DTL
CDK2_Homo sapiens	TP53BP1
CDK2_Homo sapiens	MKI67
CDK2_Homo sapiens	RAD18
CDK2_Homo sapiens	DNMT1
CDK2_Homo sapiens	TSR1
CDK2_Homo sapiens	CCNO
CDK2_Homo sapiens	CTTNBP2NL
CDK2_Homo sapiens	ERAL1
CDK2_Homo sapiens	HMGA1
CDK2_Homo sapiens	HNRNPK
CDK2_Homo sapiens	BRCA1
CDK2_Homo sapiens	NUCKS1
CDK2_Homo sapiens	TP63
CDK2_Homo sapiens	ZC3H11A
CDK2_Homo sapiens	SIRT2
CDK2_Homo sapiens	HNRNPH2
CDK2_Homo sapiens	SLAIN2
CDK2_Homo sapiens	SKP2
CDK2_Homo sapiens	C6orf106
CDK2_Homo sapiens	TANC1
CDK2_Homo sapiens	ALDH5A1
CDK2_Homo sapiens	HIST1H1E
CDK2_Homo sapiens	CDKN1B
CDK2_Homo sapiens	SIRT2 iso2
CDK2_Homo sapiens	TOR1AIP1
CDK2_Homo sapiens	CEP76
CDK1_Homo sapiens	MDM4
CDK1_Homo sapiens	TOP2A
CDK1_Homo sapiens	RAD9A
CDK1_Homo sapiens	RANBP2
CDK1_Homo sapiens	WEE1
CDK1_Homo sapiens	MCL1
CDK1_Homo sapiens	NUMA1
CDK1_Homo sapiens	CDCA5
CDK1_Homo sapiens	Tau iso8
CDK1_Homo sapiens	BARD1
CDK1_Homo sapiens	FLNA
CDK1_Homo sapiens	NCL
CDK1_Homo sapiens	SIRT3
CDK1_Homo sapiens	PRDX1
CDK1_Homo sapiens	NCKAP5L
CDK1_Homo sapiens	PTPN1
CDK1_Homo sapiens	SPAG5
CDK1_Homo sapiens	PDS5B
CDK1_Homo sapiens	ECT2
CDK1_Homo sapiens	CHEK1
CDK1_Homo sapiens	CLASP2
CDK1_Homo sapiens	NOLC1
CDK1_Homo sapiens	STIM1
CDK1_Homo sapiens	UHRF1
CDK1_Homo sapiens	EPB41 iso2
CDK1_Homo sapiens	EPN1
CDK1_Homo sapiens	ITPR1
CDK1_Homo sapiens	ZMYM3
CDK1_Homo sapiens	RANGAP1
CDK1_Homo sapiens	SRRM2
CDK1_Homo sapiens	CDC27
CDK1_Homo sapiens	YAP1
CDK1_Homo sapiens	CDKN1A
CDK1_Homo sapiens	ANAPC1
CDK1_Homo sapiens	AMPH
CDK1_Homo sapiens	RPS6KB1
CDK1_Homo sapiens	KMT2E
CDK1_Homo sapiens	TPR
CDK1_Homo sapiens	TOP2B
CDK1_Homo sapiens	RGPD4
CDK1_Homo sapiens	NDEL1
CDK1_Homo sapiens	HMGA1
CDK1_Homo sapiens	MAPK6
CDK1_Homo sapiens	TCOF1
CDK1_Homo sapiens	HMGCS1
CDK1_Homo sapiens	OGFR
CDK1_Homo sapiens	SLBP
CDK1_Homo sapiens	DNM2
CDK1_Homo sapiens	RGPD3
CDK1_Homo sapiens	PHF8
CDK1_Homo sapiens	FOXO1
CDK1_Homo sapiens	ZC3HC1
CDK1_Homo sapiens	PPP1CA
CDK1_Homo sapiens	EZH2
CDK1_Homo sapiens	CDC25A
CDK1_Homo sapiens	LRRK1
CDK1_Homo sapiens	RNMT
CDK1_Homo sapiens	CENPA
CDK1_Homo sapiens	DLGAP5
CDK1_Homo sapiens	NUP98 iso2
CDK1_Homo sapiens	TP53BP1
CDK1_Homo sapiens	NIFK
CDK1_Homo sapiens	TP73
CDK1_Homo sapiens	UBE2I
CDK1_Homo sapiens	AHNAK
CDK1_Homo sapiens	AJUBA
CDK1_Homo sapiens	CASP9
CDK1_Homo sapiens	CDC16
CDK1_Homo sapiens	USP1
CDK1_Homo sapiens	TK1
CDK1_Homo sapiens	TSC1
CDK1_Homo sapiens	CD3EAP
CDK1_Homo sapiens	RAP1GAP
CDK1_Homo sapiens	KIF2C
CDK1_Homo sapiens	KAT5
CDK1_Homo sapiens	SGO1
CDK1_Homo sapiens	FOXK2
CDK1_Homo sapiens	DTL
CDK1_Homo sapiens	GMPS
CDK1_Homo sapiens	CDC25C
CDK1_Homo sapiens	EEF2K
CDK1_Homo sapiens	NUSAP1
CDK1_Homo sapiens	dUTPase iso2
CDK1_Homo sapiens	PIK3C2A
CDK1_Homo sapiens	UGDH
CDK1_Homo sapiens	SSR1
CDK1_Homo sapiens	HIF1A
CDK1_Homo sapiens	LMNB1
CDK1_Homo sapiens	AML1 iso8
CDK1_Homo sapiens	E2F1
CDK1_Homo sapiens	TEX14
CDK1_Homo sapiens	XIAP
CDK1_Homo sapiens	EIF4G1
CDK1_Homo sapiens	IREB2
CDK1_Homo sapiens	WWTR1
CDK1_Homo sapiens	BUB1B
CDK1_Homo sapiens	UBE2A
CDK1_Homo sapiens	FOXM1
CDK1_Homo sapiens	FOXM1 iso2
CDK1_Homo sapiens	RCC1
CDK1_Homo sapiens	KIF22
CDK1_Homo sapiens	NCOA3
CDK1_Homo sapiens	LMNA
CDK1_Homo sapiens	RPA2
CDK1_Homo sapiens	CSNK2B
CDK1_Homo sapiens	TFPT
CDK1_Homo sapiens	BUB1
CDK1_Homo sapiens	ESPL1
CDK1_Homo sapiens	BLM
CDK1_Homo sapiens	FEN1
CDK1_Homo sapiens	TERF1
CDK1_Homo sapiens	CSNK2A1
CDK1_Homo sapiens	CDC25B
CDK1_Homo sapiens	DDX3X
CDK1_Homo sapiens	U2AF2
CDK1_Homo sapiens	AR
CDK1_Homo sapiens	UBXN2B
CDK1_Homo sapiens	NCAPG
CDK1_Homo sapiens	LBR
CDK1_Homo sapiens	EIF4EBP1
CDK1_Homo sapiens	NSFL1C
CDK1_Homo sapiens	CREM
CDK1_Homo sapiens	MAP2K1
CDK1_Homo sapiens	MAP4
CDK1_Homo sapiens	FANCG
CDK1_Homo sapiens	DIAPH1
CDK1_Homo sapiens	DLG1
CDK1_Homo sapiens	USP24
CDK1_Homo sapiens	POLR2A
CDK1_Homo sapiens	RPTOR
CDK1_Homo sapiens	UIMC1
CDK1_Homo sapiens	ANAPC4
CDK1_Homo sapiens	CEP55
CDK1_Homo sapiens	CDK7
CDK1_Homo sapiens	GAPVD1
CDK1_Homo sapiens	NPM1
CDK1_Homo sapiens	NINL
CDK1_Homo sapiens	NME2
CDK1_Homo sapiens	UBAP2L
CDK1_Homo sapiens	RAB11FIP3
CDK1_Homo sapiens	NME1
CDK1_Homo sapiens	MKI67
CDK1_Homo sapiens	CASP8
CDK1_Homo sapiens	ODF2 iso3
CDK1_Homo sapiens	IL16
CDK1_Homo sapiens	SCML2
CDK1_Homo sapiens	DUT
CDK1_Homo sapiens	EGFR
CDK1_Homo sapiens	PKN2
CDK1_Homo sapiens	PITPNM1
CDK1_Homo sapiens	CARHSP1
CDK1_Homo sapiens	CDC25B iso2
CDK1_Homo sapiens	DNM1L
CDK1_Homo sapiens	VIM
CDK1_Homo sapiens	CCNB1
CDK1_Homo sapiens	CDC7
CDK1_Homo sapiens	EEF1D
CDK1_Homo sapiens	TPP1
CDK1_Homo sapiens	ELAVL1
CDK1_Homo sapiens	BAD
