PAK2_Mus musculus	Mknk1	15234964
PKC_alpha_Homo sapiens	EGFR	1860884
CK2_group_Homo sapiens	C1R	8635594
CK2_alpha_Homo sapiens	C1R	8635594
CK2_group_Mus musculus	Odc1	1956339
MAPK1_Homo sapiens	MYC	1651323
GSK-3_group_Homo sapiens	MYC	15150404
GSK-3_alpha_Homo sapiens	MYC	14563837
GSK-3_beta_Homo sapiens	MYC	14563837
SRC_Homo sapiens	GAST	8578591
PKC_group_Homo sapiens	IL2RA	2941417
PKA_group_Homo sapiens	HIST1H2BI	192223
CDK_group_Homo sapiens	LMNA	7915280
PKC_group_Homo sapiens	LMNA	8477740
SYK_Mus musculus	Tuba1a	8566014
PKC_group_Homo sapiens	FGA	1956339
PKA_group_Homo sapiens	FGA	6255944
KIS_Homo sapiens	MBP	10880969
MAPK3_Homo sapiens	MBP	1939237
MAPK1_Homo sapiens	MBP	1939237
PKC_group_Homo sapiens	TFRC	3119581
PKC_alpha_Homo sapiens	TFRC	3119581
RSK_group_Homo sapiens	ESR1	11432835
PKB_beta_Homo sapiens	ESR1	11139588
CDK_group_Homo sapiens	ESR1	10428798
GSK-3_beta_Homo sapiens	ESR1	16076840
PAK1_Homo sapiens	ESR1	12374744
MAPK_group_Homo sapiens	ESR1	12138194
MAPK14_Homo sapiens	ESR1	12138194
MAPK3_Homo sapiens	ESR1	7491495
MAPK1_Homo sapiens	ESR1	15059947
CDK7_Homo sapiens	ESR1	12118371
Lck_Homo sapiens	ESR1	7539106
SRC_Homo sapiens	ESR1	7539106
PKA_group_Homo sapiens	ESR1	9891036
PKC_group_Homo sapiens	RAF1	8321321
PKA_group_Homo sapiens	RAF1	11971957
PKB_group_Homo sapiens	RAF1	10576742
KSR1_Homo sapiens	RAF1	7477354
PAK_group_Homo sapiens	RAF1	9823899
PAK3_Homo sapiens	RAF1	9823899
PAK1_Homo sapiens	RAF1	10801448
SRC_Homo sapiens	RAF1	10205168
PKA_group_Homo sapiens	ANXA1	2457390
Abl_Homo sapiens	ANXA1	2457390
EGFR_Homo sapiens	ANXA1	2457390
SRC_Homo sapiens	ANXA1	2457390
PKC_group_Homo sapiens	ANXA1	1956339
PKC_alpha_Homo sapiens	ANXA1	2457390
INSR_Mus musculus	Fabp4	1956339
DNA-PK_Homo sapiens	NR3C1	9038175
JNK_group_Homo sapiens	NR3C1	12351702
MAPK_group_Homo sapiens	NR3C1	9199329
CDK1_Homo sapiens	TK1	9575153
CDK2_Homo sapiens	TK1	9575153
EGFR_Homo sapiens	PKIA	1956339
ErbB2_Homo sapiens	ERBB2	11500516
CaM-KII_alpha_Homo sapiens	ERBB2	8700533
TRKA_Homo sapiens	NTRK1	11159935
CDK_group_Homo sapiens	TP53	9372954
GSK-3_group_Homo sapiens	TP53	11483158
CDK7_Homo sapiens	TP53	9372954
DNA-PK_Homo sapiens	TP53	12959929
MAPKAPK5_Homo sapiens	TP53	17254968
CK1_group_Homo sapiens	TP53	10606744
TTK_Homo sapiens	TP53	19332559
VRK1_Homo sapiens	TP53	10951572
ATM_Homo sapiens	TP53	11875057
DYRK2_Homo sapiens	TP53	19965871
HIPK2_Homo sapiens	TP53	11780126
Aurora A_Homo sapiens	TP53	15469940
MAPK_group_Homo sapiens	TP53	11409876
CHK1_Homo sapiens	TP53	17339337
CHK2_Homo sapiens	TP53	17339337
DAPK1_Homo sapiens	TP53	17339337
PKC_group_Homo sapiens	EEF1A1	7890750
MAPKAPK2_Homo sapiens	HSPB1	10383393
p70S6Kb_Homo sapiens	HSPB1	1730670
PKD1_Homo sapiens	HSPB1	15728188
PKG/cGK_group_Homo sapiens	HMGN2	6279643
CK2_group_Homo sapiens	JUN	1516134
GSK-3_alpha_Homo sapiens	JUN	1846781
DNA-PK_Homo sapiens	JUN	8464713
GSK-3_group_Homo sapiens	JUN	1846781
CK2_alpha_Homo sapiens	JUN	11075956
MAPK8_Homo sapiens	JUN	8137421
VRK1_Homo sapiens	JUN	15378002
MAPK9_Homo sapiens	JUN	11948398
CK2_group_Homo sapiens	SSB	15485924
CK2_alpha_Homo sapiens	SSB	15485924
Fyn_Mus musculus	Kit	12374739
MAPK8_Homo sapiens	KRT8	11781324
PKC_delta_Homo sapiens	KRT8	15972820
MAPK14_Homo sapiens	KRT8	11788583
CDK1_Homo sapiens	KRT8	9054461
MAPK3_Homo sapiens	KRT8	9524113
INSR_Homo sapiens	INSR	1658004
PKC_alpha_Homo sapiens	INSR	7926007
PKC_group_Homo sapiens	INSR	2110001
Lck_Homo sapiens	LCK	3265417
MAPK3_Homo sapiens	LCK	8506364
MAPK1_Homo sapiens	LCK	8506364
Fyn_Homo sapiens	FYN	9425276
Csk_Homo sapiens	FYN	1985196
PDGFR_beta_Homo sapiens	FYN	9425276
CDK_group_Homo sapiens	RB1	1756735
CDK2_Homo sapiens	PGR	11110801
MAPK3_Homo sapiens	PGR	12529413
MAPK1_Homo sapiens	PGR	12529413
CK2_group_Homo sapiens	PGR	7983041
CK2_alpha_Homo sapiens	PGR	7983041
CK2_group_Homo sapiens	CDK1	1400350
CK2_alpha_Homo sapiens	CDK1	1400350
CDK7_Homo sapiens	CDK1	8344251
WEE1_Homo sapiens	CDK1	7743995
Mnk1_Homo sapiens	EIF4E	11463832
Mnk2_Homo sapiens	EIF4E	11463832
SRC_Homo sapiens	ENO1	8578591
PLK1_Homo sapiens	NPM1	15190079
CDK1_Homo sapiens	NPM1	14670079
PKC_group_Homo sapiens	NPM1	1446684
MAPKAPK2_Homo sapiens	TH	7901013
CaM-KII_group_Homo sapiens	TH	1680128
CaM-KII_alpha_Homo sapiens	TH	1680128
PKA_group_Homo sapiens	TH	1680128
CSF1R_Homo sapiens	CSF1R	15297464
SRC_Homo sapiens	ANXA2	2456953
PKC_group_Homo sapiens	ANXA2	2946940
PKC_alpha_Homo sapiens	ANXA2	2946940
GRK-2_Homo sapiens	ADRB2	8662852
GRK-5_Homo sapiens	ADRB2	8662852
GRK_group_Homo sapiens	ADRB2	14722251
PKA_group_Homo sapiens	ADRB2	11146000
IGF1R_Homo sapiens	ADRB2	8910597
PKB_group_Homo sapiens	ADRB2	11809767
CK2_group_Homo sapiens	HSP90AA1	2492519
CK2_alpha_Homo sapiens	HSP90AA1	2492519
DNA-PK_Homo sapiens	HSP90AA1	2507541
CK2_group_Homo sapiens	HNRNPC	12564933
CK1_alpha_Homo sapiens	HNRNPC	15687492
Csk_Homo sapiens	LYN	9171348
Lyn_Homo sapiens	LYN	8530369
MAPK3_Homo sapiens	SP1	11904305
MAPK1_Homo sapiens	SP1	14593115
CK2_group_Homo sapiens	SP1	9153193
IGF1R_Homo sapiens	IGF1R	8940173
SRC_Homo sapiens	IGF1R	8940173
CDK_group_Homo sapiens	PPP1CA	12202491
CDK1_Homo sapiens	PPP1CA	9122166
PKA_group_Homo sapiens	NGFR	12682012
GRK_group_Homo sapiens	CHRM2	8132675
PKA_group_Homo sapiens	ABCB1	8132598
PKC_group_Homo sapiens	ABCB1	8095261
CK2_group_Homo sapiens	HSP90AB1	2492519
CK2_alpha_Homo sapiens	HSP90AB1	2492519
PDHK1_Homo sapiens	PDHA1	16436377
PDHK2_Homo sapiens	PDHA1	16436377
PDHK3_Homo sapiens	PDHA1	16436377
PDHK4_Homo sapiens	PDHA1	16436377
PKC_group_Homo sapiens	PLEK	8615792
PKC_alpha_Homo sapiens	PLEK	8615792
Met_Homo sapiens	MET	7961992
PKC_group_Homo sapiens	MET	8294430
PKC_delta_Homo sapiens	MET	15075332
PKC_epsilon_Homo sapiens	MET	15075332
HCK_Homo sapiens	HCK	10644735
PAK_group_Homo sapiens	VIM	11895474
MAPKAPK2_Homo sapiens	VIM	12761892
CaM-KII_alpha_Homo sapiens	VIM	16140754
Aurora B_Homo sapiens	VIM	15676024
ROCK_group_Homo sapiens	VIM	9565595
ROCK1_Homo sapiens	VIM	9565595
CDK1_Homo sapiens	VIM	7983050
PKA_group_Homo sapiens	RAP1B	1551424
PKG1/cGK-I_Homo sapiens	RAP1B	1551424
PDGFR_group_Homo sapiens	PDGFRB	2550144
PDGFR_beta_Homo sapiens	PDGFRB	2550144
GRK-2_Homo sapiens	PDGFRB	15271984
PKC_group_Homo sapiens	CD3G	3112151
Fgr_Homo sapiens	FGR	8612628
Csk_Homo sapiens	FGR	7515063
PKB_group_Homo sapiens	AR	11404460
CDK7_Homo sapiens	RARA	9230306
SRC_Homo sapiens	ARAF	9020159
MAPK_group_Homo sapiens	BCL2	10567572
MAPK8_Homo sapiens	BCL2	10567572
CDK_group_Homo sapiens	MAPT	9735171
GSK-3_beta_Homo sapiens	MAPT	9565682
PKA_group_Homo sapiens	MAPT	12435421
p70S6K_group_Homo sapiens	RPS6	15358595
RSK_group_Homo sapiens	RPS6	17360704
p70S6K_Homo sapiens	RPS6	17360704
EGFR_Homo sapiens	EPB41	1647028
PHK_group_Homo sapiens	PYGM	1140412
FGFR1_Homo sapiens	FGFR1	8622701
Abl_Homo sapiens	TOP1	15448168
CK2_group_Homo sapiens	TOP2A	7961967
CK2_alpha_Homo sapiens	TOP2A	7961967
PKC_group_Homo sapiens	TOP2A	7499337
CDK1_Homo sapiens	TOP2A	7635160
MAPK3_Homo sapiens	TOP2A	7635160
MAPK1_Homo sapiens	TOP2A	7635160
PKC_beta_Homo sapiens	TOP2A	7499337
CK2_group_Homo sapiens	VDR	8384219
CK2_alpha_Homo sapiens	VDR	8384219
PKA_group_Homo sapiens	VDR	15474498
PKC_group_Mus musculus	Lmna	8477740
CDK_group_Mus musculus	Lmna	1959608
PKC_alpha_Mus musculus	Lmna	8477740
p70S6K_group_Mus musculus	Lmna	1956339
DMPK_group_Homo sapiens	SRF	12809504
PKC_alpha_Homo sapiens	SRF	12809504
CK2_alpha_Homo sapiens	SRF	2046671
RSK_group_Homo sapiens	SRF	8413226
DNA-PK_Homo sapiens	SRF	8407951
MAPKAPK2_Homo sapiens	SRF	10318869
FAK_Homo sapiens	ACTN1	11369769
CK2_group_Homo sapiens	CDH1	10671552
CK1_delta_Homo sapiens	CDH1	17353278
SRC_Homo sapiens	SRC	12753909
CDK_group_Homo sapiens	SRC	10544291
CDK5_Homo sapiens	SRC	10544291
PKA_group_Homo sapiens	SRC	11804588
Csk_Homo sapiens	SRC	12468645
PKA_group_Homo sapiens	GP1BB	2504723
PKC_group_Mus musculus	Il1r1	1828344
PKA_group_Homo sapiens	CFTR	1377674
PKG/cGK_group_Homo sapiens	CFTR	1377674
PKC_group_Homo sapiens	CFTR	1377674
PKC_alpha_Homo sapiens	CFTR	1377674
PKA_group_Homo sapiens	PRKAR2A	11263724
CDK_group_Homo sapiens	CSNK2B	12551973
CDK1_Homo sapiens	CSNK2B	12551973
CK2_beta_Homo sapiens	CSNK2B	1939094
CK2_group_Homo sapiens	CSNK2B	1939094
PKA_group_Homo sapiens	NCF1	7520867
PKC_alpha_Homo sapiens	NCF1	7520867
MAPK3_Homo sapiens	NCF1	15629715
MAPK14_Homo sapiens	NCF1	15629715
PKB_group_Homo sapiens	NCF1	12734380
CK2_group_Homo sapiens	NCF1	11485312
PKA_group_Mus musculus	Hspb1	1332886
PKC_group_Mus musculus	Hspb1	1332886
PKA_group_Homo sapiens	POU2F1	1684878
CDK7_Homo sapiens	POU2F1	9368058
CaM-KII_alpha_Homo sapiens	ETS1	12475968
MAPK_group_Homo sapiens	ETS1	8761310
MAPK7_Homo sapiens	ETS1	12048211
CDK1_Homo sapiens	MYOD1	14749395
CDK_group_Homo sapiens	MYOD1	9710583
PKC_group_Homo sapiens	MYOD1	11025438
TRKB_Mus musculus	Ntrk2	10533983
EGFR_Homo sapiens	EZR	1382070
Lck_Homo sapiens	EZR	12560083
GRK-2_Homo sapiens	EZR	15843435
PKB_beta_Homo sapiens	EZR	15531580
ROCK1_Homo sapiens	EZR	19386264
SRC_Homo sapiens	EZR	15623525
ATM_Homo sapiens	ATF2	15916964
PKC_group_Homo sapiens	ATF2	1661585
PKC_beta_Homo sapiens	ATF2	1661585
PKA_group_Homo sapiens	ATF2	1661585
MAPK8_Homo sapiens	ATF2	11896587
MAPK14_Homo sapiens	ATF2	11896587
VRK1_Homo sapiens	ATF2	15105425
Lyn_Homo sapiens	CD19	10933394
Lck_Homo sapiens	VAV1	16285729
DNA-PK_Homo sapiens	RPA2	9139719
ATM_Homo sapiens	RPA2	14872059
CDK1_Homo sapiens	RPA2	9295339
PKC_delta_Homo sapiens	MUC1	11877440
GSK-3_beta_Homo sapiens	MUC1	9819408
EGFR_Homo sapiens	MUC1	11483589
SRC_Homo sapiens	MUC1	11152665
Abl_Homo sapiens	MUC1	16888623
Met_Mus musculus	Met	8302603
VRK1_Homo sapiens	HIST1H3J	17938195
Aurora A_Homo sapiens	HIST1H3J	15108802
Aurora B_Homo sapiens	HIST1H3J	12082625
DAPK3_Homo sapiens	HIST1H3J	12560483
MAPK_group_Homo sapiens	HIST1H3J	11278789
CaM-KII_group_Homo sapiens	CREB1	7958915
RSK_group_Homo sapiens	CREB1	9687510
SGK_group_Homo sapiens	CREB1	15733869
DYRK3_Homo sapiens	CREB1	12356771
MAPKAPK2_Homo sapiens	CREB1	8887554
RSK-3_Homo sapiens	CREB1	11698596
RSK-2_Homo sapiens	CREB1	11698596
CaM-KIV_Homo sapiens	CREB1	7958915
ATM_Homo sapiens	CREB1	15073328
ATR_Homo sapiens	CREB1	16293623
GSK-3_group_Homo sapiens	CREB1	15073527
PKA_group_Homo sapiens	EPB42	8499466
CaM-KII_group_Homo sapiens	ATP2A2	7929371
PKA_group_Homo sapiens	STMN1	11415983
CDK_group_Homo sapiens	STMN1	8325881
MAPK_group_Homo sapiens	STMN1	8325880
MAPK13_Homo sapiens	STMN1	9731215
PAK1_Homo sapiens	STMN1	7925472
Tyk2_Homo sapiens	IFNAR1	7526154
MAPK14_Homo sapiens	JUNB	15308641
PKC_epsilon_Homo sapiens	GJA1	15534005
CDK_group_Homo sapiens	SYN1	8702879
KIS_Homo sapiens	SYN1	10880969
PAK_group_Homo sapiens	SYN1	12237306
CaM-KII_group_Homo sapiens	CEBPB	1314426
RSK-1_Homo sapiens	CEBPB	10635333
PKA_group_Homo sapiens	CEBPB	9374525
MAPK_group_Homo sapiens	CEBPB	8384717
MAPK3_Homo sapiens	CEBPB	12213825
PKA_group_Homo sapiens	PFKL	8670219
CK1_alpha_Homo sapiens	LGALS3	8253806
CK2_group_Homo sapiens	IGFBP3	10650937
FLT1_Homo sapiens	FLT1	11513746
CK2_group_Homo sapiens	EGR1	8662759
PKC_alpha_Homo sapiens	VCL	11741957
PKA_group_Homo sapiens	GABRB1	1321150
PKC_group_Homo sapiens	GABRB1	1321150
PKC_group_Homo sapiens	GABRG2	1321150
PKC_epsilon_Homo sapiens	GABRG2	17875639
CK2_group_Homo sapiens	ATF1	9685505
CDK3_Homo sapiens	ATF1	18794154
CK2_group_Homo sapiens	LIG1	10523317
Lyn_Homo sapiens	CSNK2A1	12628006
Fgr_Homo sapiens	CSNK2A1	12628006
CDK_group_Homo sapiens	CSNK2A1	7592773
CDK1_Homo sapiens	CSNK2A1	7592773
PKA_group_Homo sapiens	PLCG1	1370476
PKC_alpha_Homo sapiens	PLCG1	1370476
EGFR_Homo sapiens	PLCG1	1689310
SYK_Homo sapiens	PLCG1	8657103
PKA_group_Homo sapiens	WT1	11237525
MAP2K4_Homo sapiens	RXRA	10938283
MAPK_group_Homo sapiens	RXRA	12048211
MAPK3_Homo sapiens	RXRA	12048211
MAPK1_Homo sapiens	RXRA	12048211
PKA_group_Homo sapiens	NFKB1	15642694
GSK-3_beta_Homo sapiens	NFKB1	12871932
IKK_group_Homo sapiens	NFKB1	11158290
IKK_beta_Homo sapiens	NFKB1	10469655
IKK_alpha_Homo sapiens	NFKB1	10469655
PKA_group_Homo sapiens	ATP2B1	2548572
PKC_alpha_Mus musculus	Vim	2500966
PKA_alpha_Mus musculus	Vim	2500966
PKA_group_Mus musculus	Vim	2500966
PKC_group_Mus musculus	Vim	2500966
CDK_group_Mus musculus	Vim	7983050
CaM-KII_group_Mus musculus	Vim	1850997
Aurora B_Mus musculus	Vim	12458200
CDK_group_Homo sapiens	RAB4A	1425574
CDK_group_Homo sapiens	LMNB1	2188730
PKC_beta_Homo sapiens	LMNB1	8463284
PKC_group_Homo sapiens	LMNB1	8463284
PDGFR_group_Homo sapiens	RASA1	1850098
EGFR_Homo sapiens	RASA1	1850098
Fyn_Homo sapiens	CD247	8578591
CaM-KII_group_Homo sapiens	FLNA	11290523
RSK_group_Homo sapiens	FLNA	15024089
PAK1_Homo sapiens	FLNA	12198493
FGFR4_Homo sapiens	FGFR4	8576110
Fyn_Homo sapiens	CBL	9525940
Yes_Homo sapiens	CBL	9525940
SYK_Homo sapiens	CBL	9525940
INSR_Homo sapiens	CBL	11997497
MAPKAPK2_Mus musculus	Zfp36	14688255
MAPK_group_Mus musculus	Zfp36	7768935
mTOR_Homo sapiens	RPS6KB1	14560963
CDK1_Homo sapiens	RPS6KB1	12586835
PDK-1_Homo sapiens	RPS6KB1	9271440
p70S6K_Homo sapiens	RPS6KB1	12183455
JAK3_Homo sapiens	JAK1	12559972
LIMK1_Homo sapiens	CFL1	11340065
LIMK2_Homo sapiens	CFL1	11340065
TESK1_Homo sapiens	CFL1	11418599
TESK2_Homo sapiens	CFL1	11418599
GSK-3_group_Homo sapiens	CCND1	10766840
IKK_alpha_Homo sapiens	CCND1	16103118
PKA_group_Homo sapiens	CCND1	8058338
EGFR_Homo sapiens	MYL9	8578591
DAPK3_Homo sapiens	MYL9	15096528
PAK2_Homo sapiens	MYL9	10047984
MAPK3_Homo sapiens	POLR2A	12721286
MAPK1_Homo sapiens	POLR2A	12721286
CDK9_Homo sapiens	POLR2A	14662762
PKA_group_Homo sapiens	APC	11050185
CK1_group_Homo sapiens	APC	11487578
CK1_epsilon_Homo sapiens	APC	11487578
CK2_alpha_Homo sapiens	NFKBIA	8622692
CK2_group_Homo sapiens	NFKBIA	10398585
IKK_group_Homo sapiens	NFKBIA	10882136
Lck_Homo sapiens	NFKBIA	8797825
SRC_Homo sapiens	NFKBIA	9792645
Abl_Homo sapiens	NFKBIA	14757045
PDGFR_beta_Mus musculus	Pik3r1	8086421
PKA_group_Homo sapiens	STOM	8373790
CK1_group_Homo sapiens	YWHAQ	9360956
CK1_alpha_Homo sapiens	YWHAQ	9360956
MAP2K_group_Homo sapiens	MAPK3	11971971
MAP2K1_Homo sapiens	MAPK3	8626767
MAP2K2_Homo sapiens	MAPK3	8626767
CK2_group_Homo sapiens	APEX1	10023679
CK2_group_Homo sapiens	CANX	9642293
PKC_group_Homo sapiens	CANX	9642293
PIK3CA_Homo sapiens	PIK3R1	14729945
INSR_Homo sapiens	PIK3R1	8385099
SRC_Homo sapiens	PIK3R1	8385099
MAP2K1_Homo sapiens	MAPK1	11971971
MAP2K_group_Homo sapiens	MAPK1	11971971
PKC_group_Mus musculus	Marcksl1	8294430
CDK4_Homo sapiens	RBL1	11884610
CK1_alpha_Homo sapiens	YWHAZ	9360956
MAPK8_Homo sapiens	YWHAZ	15071501
PKA_group_Homo sapiens	YWHAZ	16376338
PKB_group_Homo sapiens	YWHAZ	11956222
FLT4_Homo sapiens	SHC1	9927207
ZAP70_Homo sapiens	SHC1	9710204
SYK_Homo sapiens	SHC1	9710204
EGFR_Homo sapiens	GRB2	11726515
PKA_group_Homo sapiens	NOS3	12171920
PKB_group_Homo sapiens	NOS3	12171920
CaM-KII_alpha_Homo sapiens	NOS1	12630910
JAK1_Homo sapiens	TYK2	8702790
Tyk2_Homo sapiens	TYK2	8702790
PKC_group_Homo sapiens	MARCKS	1650359
PKC_alpha_Homo sapiens	MARCKS	1650359
CDK7_Mus musculus	Cdk4	8139570
CHK1_Homo sapiens	CDC25A	12759351
CHK2_Homo sapiens	CDC25A	11298456
CDK1_Homo sapiens	CDC25A	12411508
PIM-1_Homo sapiens	CDC25A	12411508
CDK1_Homo sapiens	CDC25B	12107172
Aurora A_Homo sapiens	CDC25B	15128871
Eg3 kinase_Homo sapiens	CDC25B	12400006
MAPKAPK2_Homo sapiens	CDC25B	15629715
CHK1_Homo sapiens	CDC25B	17003105
BRSK1_Homo sapiens	CDC25B	15150265
CK2_group_Homo sapiens	CDC25B	12527891
CK2_alpha_Homo sapiens	CDC25B	12527891
CDK1_Homo sapiens	CDC25C	8119945
PLK3_Homo sapiens	CDC25C	14968113
CHK2_Homo sapiens	CDC25C	9836640
BRSK1_Homo sapiens	CDC25C	9543386
PLK1_Homo sapiens	CDC25C	11897663
GRK-4_Homo sapiens	BDKRB2	11517230
PKC_group_Homo sapiens	BDKRB2	11517230
PKC_alpha_Homo sapiens	BDKRB2	11517230
SRC_Homo sapiens	BDKRB2	16226010
CK2_alpha_Homo sapiens	AKT1	15818404
PDK-1_Homo sapiens	AKT1	10226025
ILK_Homo sapiens	AKT1	11313365
PDK-1_Homo sapiens	AKT2	9512493
MAPK8_Homo sapiens	YWHAB	15696159
PKC_zeta_Homo sapiens	YWHAB	10620507
PDKC_Homo sapiens	YWHAB	9705322
PKC_delta_Homo sapiens	YWHAB	9705322
MAPK8_Homo sapiens	SFN	15071501
CK2_group_Homo sapiens	ARRB2	11877451
CK2_alpha_Homo sapiens	ARRB2	11877451
GSK-3_group_Homo sapiens	CTNNB1	12051714
CK2_group_Homo sapiens	CTNNB1	12700239
CK1_group_Homo sapiens	CTNNB1	12000790
Fyn_Homo sapiens	CTNNB1	12640114
SRC_Homo sapiens	CTNNB1	11279024
IKK_group_Homo sapiens	IRS1	12351658
CK2_group_Homo sapiens	IRS1	8349691
PLK1_Homo sapiens	IRS1	15849359
AMPK_group_Homo sapiens	IRS1	20135346
SIK_Homo sapiens	IRS1	12624099
PKC_delta_Homo sapiens	IRS1	14583092
PKC_zeta_Homo sapiens	IRS1	16129678
PKC_theta_Homo sapiens	IRS1	15364919
RSK-1_Homo sapiens	IRS1	17709744
MAPK3_Homo sapiens	IRS1	15001544
PKB_group_Mus musculus	Irs1	11701324
ROCK2_Mus musculus	Irs1	16098829
PKC_group_Mus musculus	Irs1	16055440
AMPK_group_Mus musculus	Irs1	11598104
PKC_group_Homo sapiens	MYH9	9545325
PKC_alpha_Homo sapiens	MYH9	9545325
Chak1_Homo sapiens	MYH9	18675813
KDR_Homo sapiens	KDR	11387210
TGFbR2_Homo sapiens	TGFBR2	9169454
ATM_Homo sapiens	BRCA1	11278964
ATR_Homo sapiens	BRCA1	11114888
Aurora A_Homo sapiens	BRCA1	14990569
CDK2_Homo sapiens	BRCA1	10373534
CHK2_Homo sapiens	BRCA1	14701743
PKB_group_Homo sapiens	BRCA1	10542266
MAPK_group_Homo sapiens	CDKN1A	12058028
MAPK1_Homo sapiens	CDKN1A	19364816
GSK-3_beta_Homo sapiens	CDKN1A	11779850
MAP3K5_Homo sapiens	CDKN1A	17325029
CDK2_Homo sapiens	CDKN1A	15964852
PKB_group_Homo sapiens	CDKN1A	11756412
PIM-1_Homo sapiens	CDKN1A	17855660
PKC_alpha_Homo sapiens	CDKN1A	10753973
DYRK1B_Homo sapiens	CDKN1A	15851482
CDK1_Homo sapiens	CUX1	11584018
PKA_group_Homo sapiens	CUX1	16574653
PKC_delta_Homo sapiens	IL6ST	12361954
JAK2_Homo sapiens	STAT3	9582023
ALK_Homo sapiens	STAT3	11850821
IRAK1_Homo sapiens	STAT3	15465816
PKC_delta_Homo sapiens	STAT3	16951338
JAK2_Homo sapiens	CCR2	9670957
JAK2_Homo sapiens	STAT1	14978237
SRC_Homo sapiens	STAT1	14978237
JAK1_Homo sapiens	STAT1	14978237
JAK2_Homo sapiens	STAT5A	11641791
Lyn_Homo sapiens	STAT5A	11641791
SRC_Homo sapiens	STAT5A	11641791
MAPK3_Homo sapiens	STAT5A	10194762
MAPK1_Homo sapiens	STAT5A	10194762
PIK3CB_Homo sapiens	PIK3CB	12502714
PKB_group_Homo sapiens	MTOR	10910062
p70S6K_Homo sapiens	MTOR	15905173
mTOR_Homo sapiens	MTOR	10702316
EGFR_Mus musculus	Eps15	10953014
HCK_Homo sapiens	WAS	12235133
BTK_Homo sapiens	WAS	10068673
CK2_alpha_Homo sapiens	WAS	12769847
PKB_group_Homo sapiens	HTT	14725621
SGK_group_Homo sapiens	HTT	14725621
SYK_Homo sapiens	SYK	8657103
MAP2K7_Homo sapiens	MAPK8	9312068
MAP2K4_Homo sapiens	MAPK8	7839144
MAP2K_group_Homo sapiens	MAPK9	11062067
MAP2K7_Homo sapiens	MAPK9	11062067
CK2_alpha_Homo sapiens	MAPK9	11062067
MAP2K4_Homo sapiens	MAPK9	11062067
Abl_Homo sapiens	CRKL	9710592
SRC_Homo sapiens	CDKN1B	17254967
RSK_group_Homo sapiens	CDKN1B	14504289
RSK-2_Homo sapiens	CDKN1B	14504289
PKB_group_Homo sapiens	CDKN1B	12244303
MAPK1_Homo sapiens	CDKN1B	10831586
CDK2_Homo sapiens	CDKN1B	12700233
KIS_Homo sapiens	CDKN1B	12093740
PKC_epsilon_Homo sapiens	IQGAP1	15355962
MAPK_group_Homo sapiens	PLA2G4A	9468497
MAPK1_Homo sapiens	PLA2G4A	9468497
CaM-KII_alpha_Homo sapiens	PLA2G4A	11479288
PKC_group_Homo sapiens	GABRB2	1334482
Lyn_Mus musculus	Syk	9820500
SYK_Mus musculus	Syk	9820500
SRC_Homo sapiens	PXN	11695992
FAK_Homo sapiens	PXN	7615549
Brk_Homo sapiens	PXN	15572663
MAPK1_Homo sapiens	MAPKAPK2	8846784
MAPK_group_Homo sapiens	MAPKAPK2	8846784
MAPK14_Homo sapiens	MAPKAPK2	8846784
MAPKAPK2_Homo sapiens	MAPKAPK2	8846784
SRC_Homo sapiens	ARRB1	17456469
CDK_group_Homo sapiens	AMPH	11113134
