source	target
PRKACA_Homo sapiens	CFL1
PDK1_Homo sapiens	EPAS1
PDK1_Homo sapiens	RPS6KB1
PDK1_Homo sapiens	PKN2
PDK1_Homo sapiens	SGK3
PDK1_Homo sapiens	PDHA1
FYN_Homo sapiens	WAS
FYN_Homo sapiens	MAP2
FYN_Homo sapiens	CBL
FYN_Homo sapiens	CBL
MAPK14_Homo sapiens	ZNHIT1
MAPK14_Homo sapiens	RB1
MAPK14_Homo sapiens	NCOA3
MAPK14_Homo sapiens	LIMK1
HIPK2_Homo sapiens	MDM2
HIPK2_Homo sapiens	RUNX1
HIPK2_Homo sapiens	EP300
MAPK8_Homo sapiens	BCL2
MAPK8_Homo sapiens	BCL2L1
MAPK8_Homo sapiens	JUN
FCGR1A_Homo sapiens	LCP2
FCGR1A_Homo sapiens	SHC1
FCGR1A_Homo sapiens	CBL
TRPM6_Homo sapiens	MYH14
TRPM6_Homo sapiens	MYH10
TRPM6_Homo sapiens	MYH9
TRPM7_Homo sapiens	MYH9
TRPM7_Homo sapiens	MYH10
TRPM7_Homo sapiens	MYH14
Epha4_Mus musculus	Epha4
Epha4_Mus musculus	Ephb2
Epha4_Mus musculus	Epha2
EIF2AK2_Homo sapiens	EIF2S1
EIF2AK2_Homo sapiens	CDK1
EIF2AK2_Homo sapiens	CDK1
ABL1_Homo sapiens	CBL
ABL1_Homo sapiens	MUC1
ABL1_Homo sapiens	CTNNB1
CDK1_Homo sapiens	PBK
CDK1_Homo sapiens	EEF2K
CDK1_Homo sapiens	RACGAP1
XRCC6_Homo sapiens	XRCC5
XRCC6_Homo sapiens	WRN
Jak2_Mus musculus	Stam
Jak2_Mus musculus	Jak2
Mapk14_Mus musculus	Atf2
Mapk14_Mus musculus	Ncf1
PRKD2_Homo sapiens	HDAC7
PRKD2_Homo sapiens	ARFIP1
IKBKB_Homo sapiens	RELA
IKBKB_Homo sapiens	NFKBIA
IKBKG_Homo sapiens	IKBKB
IKBKG_Homo sapiens	NFKBIA
RPS6KA1_Homo sapiens	EEF2K
RPS6KA1_Homo sapiens	EIF4B
MAPKAPK2_Homo sapiens	LIMK1
MAPKAPK2_Homo sapiens	AATF
PTPN1_Homo sapiens	CAV1
PTPN1_Homo sapiens	CAV1
AURKB_Homo sapiens	RACGAP1
AURKB_Homo sapiens	NPM1
LCK_Homo sapiens	PTPRC
LCK_Homo sapiens	PTPN6
CAMK2D_Homo sapiens	EIF4B
CAMK2D_Homo sapiens	STIP1
LRRK2_Homo sapiens	AKT1
LRRK2_Homo sapiens	AKT1
CD2_Homo sapiens	FYN
CD2_Homo sapiens	LCK
MAPK3_Homo sapiens	GAB2
MAPK3_Homo sapiens	DUSP1
Plk4_Mus musculus	Plk4
Plk4_Mus musculus	Plk4
MAP3K3_Homo sapiens	MAPK1
MAP3K3_Homo sapiens	MAPK3
PRKCZ_Homo sapiens	RELA
PRKCZ_Homo sapiens	AKT1
PRKCD_Homo sapiens	NCF1
PRKCD_Homo sapiens	PRKCD
CAMK2A_Homo sapiens	RCHY1
CAMK2A_Homo sapiens	GRIA4
Mknk2_Mus musculus	Mapk3
Mknk2_Mus musculus	Mapk11
SYK_Homo sapiens	CBL
SYK_Homo sapiens	CBL
Eif2ak1_Mus musculus	Eif2s1
Eif2ak1_Mus musculus	Eif2s1
CSNK1A1_Homo sapiens	PRKD2
CSNK1A1_Homo sapiens	YWHAZ
PAK1_Homo sapiens	RAF1
PAK1_Homo sapiens	CTTN
TBK1_Homo sapiens	DDX3X
TBK1_Homo sapiens	IRF3
PRKCA_Homo sapiens	NCF1
PRKCA_Homo sapiens	RALBP1
CSNK1E_Homo sapiens	PRKD2
CSNK1E_Homo sapiens	OCLN
Mapk8_Mus musculus	Jun
Mapk8_Mus musculus	Atf2
AURKA_Homo sapiens	NPM1
AURKA_Homo sapiens	NPM1
DMPK_Homo sapiens	PPP1R12A
DMPK_Homo sapiens	PPP1R12A
DAPK1_Homo sapiens	BECN1
DAPK1_Homo sapiens	DAPK1
PBK_Homo sapiens	PBK
PBK_Homo sapiens	MBP
PRKACB_Homo sapiens	FLNA
PRKACB_Homo sapiens	RCAN1
PLK4_Homo sapiens	CENPJ
Prkca_Mus musculus	Clock
Abl1_Mus musculus	Pstpip1
PTK2_Homo sapiens	PTPN23
PRKDC_Homo sapiens	ZIC2
Prkaca_Mus musculus	Pde3a
Ptk2b_Mus musculus	Asap1
Prkcb_Mus musculus	Ldb3
Prkcg_Mus musculus	Clock
XRCC5_Homo sapiens	WRN
WRN_Homo sapiens	XRCC5
Trpm7_Mus musculus	Myh9
ATM_Homo sapiens	TP53
TNK2_Homo sapiens	TNK2
TLK1_Homo sapiens	SNAP23
Src_Mus musculus	Ptpra
STK11_Homo sapiens	SNRK
SRMS_Homo sapiens	DOK1
SGK3_Homo sapiens	ITCH
SGK1_Homo sapiens	CREB1
Rps6ka5_Mus musculus	Rara
RPS6KB2_Homo sapiens	RPS6
RPS6KA2_Homo sapiens	RPS6
ROCK2_Homo sapiens	PPP1R14B
RAF1_Homo sapiens	KRT18
Akt1_Mus musculus	Pde3a
Ptk2_Mus musculus	Grb7
Prkg1_Mus musculus	Bmpr2
PLK2_Homo sapiens	CENPJ
CLK2_Homo sapiens	PTPN1
PIM3_Homo sapiens	MDM2
INSR_Homo sapiens	PTPN1
CDK11B_Homo sapiens	EIF3F
GRK2_Homo sapiens	TUBB
GRIA1_Homo sapiens	PRKACA
CDK5_Homo sapiens	MAPT
FES_Homo sapiens	NSF
FER_Homo sapiens	NSF
CDKN1B_Homo sapiens	AKT1
CHUK_Homo sapiens	RELA
Egfr_Mus musculus	Eps15
CIT_Homo sapiens	MYL12A
EGFR_Homo sapiens	PTPN1
EEF2K_Homo sapiens	RPS6KB2
Ddr1_Mus musculus	Rara
Csnk2a1_Mus musculus	Cdh1
Camk2d_Mus musculus	Map2
CXCR5_Homo sapiens	GNAI2
CLK1_Homo sapiens	PTPN1
IGF1R_Homo sapiens	IGF1R
JAK1_Homo sapiens	STAM2
PIM2_Homo sapiens	MDM2
JAK2_Homo sapiens	STAT1
PIM1_Homo sapiens	MDM2
BRAF_Homo sapiens	MAP3K1
PAK2_Homo sapiens	CTTN
CSK_Homo sapiens	PTPRC
Mapk1_Mus musculus	Atf2
Mapk11_Mus musculus	Atf2
MYLK_Homo sapiens	MYL12A
MET_Homo sapiens	PLXNB1
MAPK9_Homo sapiens	JUN
CCNB2_Homo sapiens	FLNA
CCNE1_Homo sapiens	FOXM1
MAPK11_Homo sapiens	ZNHIT1
MAPK10_Homo sapiens	JUN
MAP3K1_Homo sapiens	ESR1
MAP2K1_Homo sapiens	MAPK1
LIMK1_Homo sapiens	CFL1
Jak3_Mus musculus	Stam
Mapk3_Mus musculus	Mknk1
