source	target
ITK_Homo sapiens	EIF2C4
ITK_Homo sapiens	HOXD12
ITK_Homo sapiens	POLR3F
ITK_Homo sapiens	BMPR2
ITK_Homo sapiens	NUP214
ITK_Homo sapiens	GRSF1
ITK_Homo sapiens	CKAP2
ITK_Homo sapiens	KDM5B
ITK_Homo sapiens	RAB2A
ITK_Homo sapiens	CHD1
ITK_Homo sapiens	RABL3
ITK_Homo sapiens	SH2B2
ITK_Homo sapiens	HPSE
ITK_Homo sapiens	ARHGAP6
ITK_Homo sapiens	AFG3L2
ITK_Homo sapiens	JUN
ITK_Homo sapiens	USP34
ITK_Homo sapiens	IRF1
ITK_Homo sapiens	MYST4
ITK_Homo sapiens	CD33
ITK_Homo sapiens	TIGD1
ITK_Homo sapiens	HYLS1
ITK_Homo sapiens	CCT6B
ITK_Homo sapiens	CCT6A
ITK_Homo sapiens	CLTB
ITK_Homo sapiens	FFAR1
ITK_Homo sapiens	PREX2
ITK_Homo sapiens	TOPBP1
ITK_Homo sapiens	NUP160
ITK_Homo sapiens	SHE
ITK_Homo sapiens	PVR
ITK_Homo sapiens	GRIK3
ITK_Homo sapiens	DHX29
ITK_Homo sapiens	GABRA6
ITK_Homo sapiens	HTR6
ITK_Homo sapiens	CCKBR
ITK_Homo sapiens	BAT3
ITK_Homo sapiens	PRKAB2
ITK_Homo sapiens	CTSB
ITK_Homo sapiens	FAF1
ITK_Homo sapiens	HEATR4
ITK_Homo sapiens	TDO2
ITK_Homo sapiens	VSIG4
ITK_Homo sapiens	SULT4A1
ITK_Homo sapiens	NARFL
ITK_Homo sapiens	ANAPC7
ITK_Homo sapiens	SESTD1
ITK_Homo sapiens	NCBP2
ITK_Homo sapiens	VWA5A
ITK_Homo sapiens	EIF6
ITK_Homo sapiens	SCAF1
ITK_Homo sapiens	SCGB2A1
ITK_Homo sapiens	IFIT5
ITK_Homo sapiens	BTBD11
ITK_Homo sapiens	ACE2
ITK_Homo sapiens	HS2ST1
ITK_Homo sapiens	MS4A6A
ITK_Homo sapiens	LRRC47
ITK_Homo sapiens	ABCC5
ITK_Homo sapiens	IRF2
ITK_Homo sapiens	UBE2F
ITK_Homo sapiens	KIAA0226
ITK_Homo sapiens	ZAK
ITK_Homo sapiens	FOXK1
ITK_Homo sapiens	MLYCD
ITK_Homo sapiens	BLMH
ITK_Homo sapiens	RLN2
ITK_Homo sapiens	RCAN3
ITK_Homo sapiens	RAC2
ITK_Homo sapiens	TRIM16
ITK_Homo sapiens	ZFAT
ITK_Homo sapiens	PTPN21
ITK_Homo sapiens	FOXA3
ITK_Homo sapiens	BIRC8
ITK_Homo sapiens	ANAPC2
ITK_Homo sapiens	HPCA
ITK_Homo sapiens	VPS4B
ITK_Homo sapiens	SDAD1
ITK_Homo sapiens	AVPR2
ITK_Homo sapiens	TRIM58
ITK_Homo sapiens	DCP2
ITK_Homo sapiens	CDC37
ITK_Homo sapiens	LRIG3
ITK_Homo sapiens	RRAS
ITK_Homo sapiens	INTS2
ITK_Homo sapiens	LTBP2
ITK_Homo sapiens	AP3D1
ITK_Homo sapiens	PEX14
ITK_Homo sapiens	OTUD7B
ITK_Homo sapiens	RPS4X
ITK_Homo sapiens	MBD1
ITK_Homo sapiens	RPS4Y1
ITK_Homo sapiens	STAT2
ITK_Homo sapiens	RPS4Y2
ITK_Homo sapiens	MMP14
ITK_Homo sapiens	CORO7
ITK_Homo sapiens	RUNX1T1
ITK_Homo sapiens	ALDH1A1
ITK_Homo sapiens	YARS2
ITK_Homo sapiens	SLC27A1
ITK_Homo sapiens	MKRN3
ITK_Homo sapiens	CHRM2
ITK_Homo sapiens	SASH3
ITK_Homo sapiens	TEX10
ITK_Homo sapiens	HAGH
ITK_Homo sapiens	CASKIN2
ITK_Homo sapiens	LRIG1
ITK_Homo sapiens	LITAF
ITK_Homo sapiens	PJA1
ITK_Homo sapiens	CLDN9
ITK_Homo sapiens	APIP
ITK_Homo sapiens	RHBDL3
ITK_Homo sapiens	FLII
ITK_Homo sapiens	CRISPLD2
ITK_Homo sapiens	PANK2
ITK_Homo sapiens	DYRK2
ITK_Homo sapiens	SRP14
ITK_Homo sapiens	GPR65
ITK_Homo sapiens	IPO8
ITK_Homo sapiens	CECR6
ITK_Homo sapiens	GTF2B
ITK_Homo sapiens	LGALS3
ITK_Homo sapiens	FMO1
ITK_Homo sapiens	STRN
ITK_Homo sapiens	HRSP12
ITK_Homo sapiens	BDNF
ITK_Homo sapiens	CNOT8
ITK_Homo sapiens	STRN3
ITK_Homo sapiens	PRIM1
ITK_Homo sapiens	LSM2
ITK_Homo sapiens	GLTSCR1
ITK_Homo sapiens	PIH1D1
ITK_Homo sapiens	FABP5
ITK_Homo sapiens	HSPB1
ITK_Homo sapiens	BBS10
ITK_Homo sapiens	LARS
ITK_Homo sapiens	NR2C1
ITK_Homo sapiens	TROVE2
ITK_Homo sapiens	FAM83A
ITK_Homo sapiens	ARL14
ITK_Homo sapiens	RPS6KA4
ITK_Homo sapiens	SEMA6D
ITK_Homo sapiens	SARS2
ITK_Homo sapiens	HAVCR2
ITK_Homo sapiens	NAMPT
ITK_Homo sapiens	SH3GLB2
ITK_Homo sapiens	KIF4A
ITK_Homo sapiens	B3GAT3
ITK_Homo sapiens	STK38
ITK_Homo sapiens	GATA1
ITK_Homo sapiens	NUCB1
ITK_Homo sapiens	DGKB
ITK_Homo sapiens	BCO2
ITK_Homo sapiens	SLITRK2
ITK_Homo sapiens	SLIT3
ITK_Homo sapiens	IL13RA1
ITK_Homo sapiens	KCNC3
ITK_Homo sapiens	ADSS
ITK_Homo sapiens	PPP1R14B
ITK_Homo sapiens	CCT7
ITK_Homo sapiens	NETO2
ITK_Homo sapiens	ATPBD4
ITK_Homo sapiens	IP6K1
ITK_Homo sapiens	FTSJD2
ITK_Homo sapiens	FCGR2B
ITK_Homo sapiens	ABCC2
ITK_Homo sapiens	IL17RA
ITK_Homo sapiens	KDM5A
ITK_Homo sapiens	MARCH6
ITK_Homo sapiens	SCAMP1
ITK_Homo sapiens	C4orf14
ITK_Homo sapiens	STON1
ITK_Homo sapiens	HPCAL1
ITK_Homo sapiens	RPL7A
ITK_Homo sapiens	FASTK
ITK_Homo sapiens	TULP2
ITK_Homo sapiens	IFT172
ITK_Homo sapiens	RCSD1
ITK_Homo sapiens	GRB14
ITK_Homo sapiens	RPL17
ITK_Homo sapiens	PSTPIP1
ITK_Homo sapiens	TSC2
ITK_Homo sapiens	DUS3L
ITK_Homo sapiens	SLC45A2
ITK_Homo sapiens	TRAP1
ITK_Homo sapiens	ACBD6
ITK_Homo sapiens	BRD4
ITK_Homo sapiens	UBE2Q2
ITK_Homo sapiens	AP000926.2
ITK_Homo sapiens	CCDC120
ITK_Homo sapiens	DEF6
ITK_Homo sapiens	FREQ
ITK_Homo sapiens	KIAA1199
ITK_Homo sapiens	UBE2Q1
ITK_Homo sapiens	PSMB7
ITK_Homo sapiens	PRKCQ
ITK_Homo sapiens	DHCR7
ITK_Homo sapiens	SFMBT2
ITK_Homo sapiens	ERCC6
ITK_Homo sapiens	ATP2A2
ITK_Homo sapiens	HEG1
ITK_Homo sapiens	PRPSAP1
ITK_Homo sapiens	PEX1
ITK_Homo sapiens	PYGB
ITK_Homo sapiens	MEMO1
ITK_Homo sapiens	C11orf59
ITK_Homo sapiens	SMURF1
ITK_Homo sapiens	TLR3
ITK_Homo sapiens	TRAF7
ITK_Homo sapiens	PGK1
ITK_Homo sapiens	CHST15
ITK_Homo sapiens	CRYBA1
ITK_Homo sapiens	RBM39
ITK_Homo sapiens	SETD8
ITK_Homo sapiens	DEFB123
ITK_Homo sapiens	NUFIP2
ITK_Homo sapiens	ERF
ITK_Homo sapiens	EPM2AIP1
ITK_Homo sapiens	CHST10
ITK_Homo sapiens	C1orf123
ITK_Homo sapiens	MMP17
ITK_Homo sapiens	PPM1J
ITK_Homo sapiens	SPAG9
ITK_Homo sapiens	PPM1D
ITK_Homo sapiens	CLTCL1
ITK_Homo sapiens	MCM6
ITK_Homo sapiens	AKAP8
ITK_Homo sapiens	YTHDF1
ITK_Homo sapiens	SMAD5
ITK_Homo sapiens	PPP1R1B
ITK_Homo sapiens	CYP19A1
ITK_Homo sapiens	OPRD1
ITK_Homo sapiens	AGPAT1
ITK_Homo sapiens	CNGB1
ITK_Homo sapiens	SLC1A3
ITK_Homo sapiens	SOHLH2
ITK_Homo sapiens	SYNE2
ITK_Homo sapiens	NARS
ITK_Homo sapiens	NNT
ITK_Homo sapiens	CIAPIN1
ITK_Homo sapiens	RPS27
ITK_Homo sapiens	NFKBIB
ITK_Homo sapiens	RPTOR
ITK_Homo sapiens	EXOC7
ITK_Homo sapiens	RPS27L
ITK_Homo sapiens	ERG
ITK_Homo sapiens	DAZAP1
ITK_Homo sapiens	UBXN6
ITK_Homo sapiens	DYM
ITK_Homo sapiens	ROM1
ITK_Homo sapiens	SLC25A14
ITK_Homo sapiens	MPZ
ITK_Homo sapiens	COG4
ITK_Homo sapiens	HSPA12A
ITK_Homo sapiens	CYCS
ITK_Homo sapiens	TMEM131
ITK_Homo sapiens	STK16
ITK_Homo sapiens	CUX1
ITK_Homo sapiens	LASS5
ITK_Homo sapiens	UBE3A
ITK_Homo sapiens	DLGAP1
ITK_Homo sapiens	EEA1
ITK_Homo sapiens	ERH
ITK_Homo sapiens	SLC7A11
ITK_Homo sapiens	CHST2
ITK_Homo sapiens	AC130686.3
ITK_Homo sapiens	ZCCHC8
ITK_Homo sapiens	SCUBE1
ITK_Homo sapiens	EMG1
ITK_Homo sapiens	HRH1
ITK_Homo sapiens	DHCR24
ITK_Homo sapiens	AC136632.1
ITK_Homo sapiens	PPP1R13L
ITK_Homo sapiens	LAIR1
ITK_Homo sapiens	ATL1
ITK_Homo sapiens	SLC29A4
ITK_Homo sapiens	YWHAG
ITK_Homo sapiens	GTF2E2
ITK_Homo sapiens	PRDM5
ITK_Homo sapiens	USP10
ITK_Homo sapiens	DNAJB12
ITK_Homo sapiens	XRCC1
ITK_Homo sapiens	GAS2L2
ITK_Homo sapiens	SPATA5
ITK_Homo sapiens	SOX18
ITK_Homo sapiens	ATP6V1D
ITK_Homo sapiens	BRI3
ITK_Homo sapiens	HIRIP3
ITK_Homo sapiens	CACNA2D4
ITK_Homo sapiens	MS4A2
ITK_Homo sapiens	ACSL3
ITK_Homo sapiens	SFTPC
ITK_Homo sapiens	PHF21A
ITK_Homo sapiens	ZNF318
ITK_Homo sapiens	PSMC5
ITK_Homo sapiens	DCHS2
ITK_Homo sapiens	NCAPH
ITK_Homo sapiens	MX2
ITK_Homo sapiens	LILRB2
ITK_Homo sapiens	KPNA3
ITK_Homo sapiens	CLSPN
ITK_Homo sapiens	CNNM4
ITK_Homo sapiens	TLR5
ITK_Homo sapiens	DAPP1
ITK_Homo sapiens	ARL11
ITK_Homo sapiens	MLF1
ITK_Homo sapiens	IFT88
ITK_Homo sapiens	IFNAR1
ITK_Homo sapiens	UNK
ITK_Homo sapiens	GSTA1
ITK_Homo sapiens	SRP68
ITK_Homo sapiens	ACSL1
ITK_Homo sapiens	EPAS1
ITK_Homo sapiens	TRAK2
ITK_Homo sapiens	DNAH12
ITK_Homo sapiens	ATG9A
ITK_Homo sapiens	SMARCC1
ITK_Homo sapiens	MAFB
ITK_Homo sapiens	AKAP4
ITK_Homo sapiens	ADCY8
ITK_Homo sapiens	TBC1D7
ITK_Homo sapiens	TRIM28
ITK_Homo sapiens	MICAL2
ITK_Homo sapiens	NAALADL1
ITK_Homo sapiens	RPL18A
ITK_Homo sapiens	EDEM3
ITK_Homo sapiens	PTCD3
ITK_Homo sapiens	RAB3IP
ITK_Homo sapiens	SREBF2
ITK_Homo sapiens	RCN1
ITK_Homo sapiens	MIF
ITK_Homo sapiens	ADAM29
ITK_Homo sapiens	GSTO1
ITK_Homo sapiens	WASL
ITK_Homo sapiens	SRP72
ITK_Homo sapiens	ADAM22
ITK_Homo sapiens	ARHGEF7
ITK_Homo sapiens	SCAMP3
ITK_Homo sapiens	SCP2
ITK_Homo sapiens	RBM6
ITK_Homo sapiens	NPAS4
ITK_Homo sapiens	MDH1
ITK_Homo sapiens	NUP210
ITK_Homo sapiens	EPB41L5
ITK_Homo sapiens	RBMS3
ITK_Homo sapiens	MTMR12
ITK_Homo sapiens	OPRM1
ITK_Homo sapiens	PHKG1
ITK_Homo sapiens	FKBP6
ITK_Homo sapiens	SCYL2
ITK_Homo sapiens	ATP6V1H
ITK_Homo sapiens	PPP3R1
ITK_Homo sapiens	MB
ITK_Homo sapiens	FOXB1
ITK_Homo sapiens	CHST6
ITK_Homo sapiens	MAGEC2
ITK_Homo sapiens	ANKFY1
ITK_Homo sapiens	CSNK1G2
ITK_Homo sapiens	SNTG1
ITK_Homo sapiens	SCGB1D1
ITK_Homo sapiens	SPP1
ITK_Homo sapiens	ZNF334
ITK_Homo sapiens	AASDH
ITK_Homo sapiens	CSNK1G1
ITK_Homo sapiens	SOS1
ITK_Homo sapiens	MYOT
ITK_Homo sapiens	KDM4A
ITK_Homo sapiens	CYP2C8
ITK_Homo sapiens	ADD3
ITK_Homo sapiens	RSPH1
ITK_Homo sapiens	TCHP
ITK_Homo sapiens	TMTC1
ITK_Homo sapiens	SLC44A1
ITK_Homo sapiens	MGP
ITK_Homo sapiens	PDXK
ITK_Homo sapiens	TEX2
ITK_Homo sapiens	ZNF470
ITK_Homo sapiens	SNAP23
ITK_Homo sapiens	AKAP3
ITK_Homo sapiens	MDM4
ITK_Homo sapiens	FAAH
ITK_Homo sapiens	NUP205
ITK_Homo sapiens	FZR1
ITK_Homo sapiens	TP53RK
ITK_Homo sapiens	THOC1
ITK_Homo sapiens	WWC1
ITK_Homo sapiens	CPB2
ITK_Homo sapiens	PDCL
ITK_Homo sapiens	C11orf58
ITK_Homo sapiens	PSMC6
ITK_Homo sapiens	PILRA
ITK_Homo sapiens	AC138894.3
ITK_Homo sapiens	NKRF
ITK_Homo sapiens	PLK4
ITK_Homo sapiens	RSL1D1
ITK_Homo sapiens	PHAX
ITK_Homo sapiens	MLF2
ITK_Homo sapiens	HELB
ITK_Homo sapiens	DSCAML1
ITK_Homo sapiens	TLR4
ITK_Homo sapiens	CCDC37
ITK_Homo sapiens	AGTRAP
ITK_Homo sapiens	GTF3C4
ITK_Homo sapiens	CMTM4
ITK_Homo sapiens	ACIN1
ITK_Homo sapiens	NEIL1
ITK_Homo sapiens	DAP3
ITK_Homo sapiens	SLC38A5
ITK_Homo sapiens	ZC3H18
ITK_Homo sapiens	SNX22
ITK_Homo sapiens	DIXDC1
ITK_Homo sapiens	CC2D1A
ITK_Homo sapiens	AKAP11
ITK_Homo sapiens	CLCN5
ITK_Homo sapiens	SPNS1
ITK_Homo sapiens	PIP5K1C
ITK_Homo sapiens	FKBP5
ITK_Homo sapiens	CYP26C1
ITK_Homo sapiens	MRPL17
ITK_Homo sapiens	FGF10
ITK_Homo sapiens	LIMK1
ITK_Homo sapiens	ANGPT2
ITK_Homo sapiens	IQCG
ITK_Homo sapiens	CA12
ITK_Homo sapiens	IMP4
ITK_Homo sapiens	WWC2
ITK_Homo sapiens	MYLK2
ITK_Homo sapiens	INPP5E
ITK_Homo sapiens	TDRD7
ITK_Homo sapiens	TRAT1
ITK_Homo sapiens	RTN4IP1
ITK_Homo sapiens	DVL2
ITK_Homo sapiens	ANXA3
ITK_Homo sapiens	JARID2
ITK_Homo sapiens	RSF1
ITK_Homo sapiens	ARHGAP24
ITK_Homo sapiens	RPS6KB2
ITK_Homo sapiens	CWF19L1
ITK_Homo sapiens	SETD5
ITK_Homo sapiens	ANKRD5
ITK_Homo sapiens	ADM
ITK_Homo sapiens	SSTR2
ITK_Homo sapiens	EHBP1L1
ITK_Homo sapiens	ATP5C1
ITK_Homo sapiens	TTRAP
ITK_Homo sapiens	SDCBP
ITK_Homo sapiens	AMOTL1
ITK_Homo sapiens	PPT1
ITK_Homo sapiens	TTF1
ITK_Homo sapiens	N4BP2
ITK_Homo sapiens	AGAP2
ITK_Homo sapiens	PSMC3
ITK_Homo sapiens	SEMA6A
ITK_Homo sapiens	HELQ
ITK_Homo sapiens	SFRS11
ITK_Homo sapiens	RFFL
ITK_Homo sapiens	TRIM39
ITK_Homo sapiens	CNGA1
ITK_Homo sapiens	DIAPH1
ITK_Homo sapiens	GNB2
ITK_Homo sapiens	OPHN1
ITK_Homo sapiens	APLP2
ITK_Homo sapiens	CD93
ITK_Homo sapiens	SMAD2
ITK_Homo sapiens	EPS15L1
ITK_Homo sapiens	POLR2I
ITK_Homo sapiens	TSPAN33
ITK_Homo sapiens	RNLS
ITK_Homo sapiens	POLQ
ITK_Homo sapiens	CDC42EP3
ITK_Homo sapiens	CDC7
ITK_Homo sapiens	COPS5
ITK_Homo sapiens	PDZRN3
ITK_Homo sapiens	ATP2B3
ITK_Homo sapiens	C1orf125
ITK_Homo sapiens	IDH3B
ITK_Homo sapiens	CYP17A1
ITK_Homo sapiens	ACTR1A
ITK_Homo sapiens	LIG4
ITK_Homo sapiens	SIAH1
ITK_Homo sapiens	CAMK2D
ITK_Homo sapiens	ARMC3
ITK_Homo sapiens	FERMT1
ITK_Homo sapiens	PRC1
ITK_Homo sapiens	C10orf119
ITK_Homo sapiens	MAPK11
ITK_Homo sapiens	INCENP
ITK_Homo sapiens	C1orf128
ITK_Homo sapiens	KIAA1671
ITK_Homo sapiens	RNGTT
ITK_Homo sapiens	GJC1
ITK_Homo sapiens	CD300A
ITK_Homo sapiens	NCAM1
ITK_Homo sapiens	MAST3
ITK_Homo sapiens	CCT8
ITK_Homo sapiens	ANKRD27
ITK_Homo sapiens	SLTM
ITK_Homo sapiens	HTRA2
ITK_Homo sapiens	ANKRD43
ITK_Homo sapiens	GOLGA4
ITK_Homo sapiens	MAP2K1
ITK_Homo sapiens	MYOM1
ITK_Homo sapiens	OTUD5
ITK_Homo sapiens	YTHDF2
ITK_Homo sapiens	ST6GAL1
ITK_Homo sapiens	PYGM
ITK_Homo sapiens	ECM2
ITK_Homo sapiens	SRPR
ITK_Homo sapiens	TLE3
ITK_Homo sapiens	SLC36A2
ITK_Homo sapiens	S100A14
ITK_Homo sapiens	PARVG
ITK_Homo sapiens	EXOSC1
ITK_Homo sapiens	TPM2
ITK_Homo sapiens	SOCS3
ITK_Homo sapiens	PECR
ITK_Homo sapiens	EIF2S1
ITK_Homo sapiens	KCNK3
ITK_Homo sapiens	CASP9
ITK_Homo sapiens	NRBP1
ITK_Homo sapiens	CTTNBP2NL
ITK_Homo sapiens	PDAP1
ITK_Homo sapiens	AGXT2
ITK_Homo sapiens	GNG12
ITK_Homo sapiens	ARRB1
ITK_Homo sapiens	HERC2
ITK_Homo sapiens	CUL5
ITK_Homo sapiens	EXOSC2
ITK_Homo sapiens	NUMB
ITK_Homo sapiens	MAP3K7IP3
ITK_Homo sapiens	ZNF266
ITK_Homo sapiens	ACTL6B
ITK_Homo sapiens	PPFIBP2
ITK_Homo sapiens	TLK1
ITK_Homo sapiens	OGT
ITK_Homo sapiens	FPR1
ITK_Homo sapiens	EIF4EBP2
ITK_Homo sapiens	TANC2
ITK_Homo sapiens	RBM15
ITK_Homo sapiens	HGFAC
ITK_Homo sapiens	ERLEC1
ITK_Homo sapiens	NUP93
ITK_Homo sapiens	UCP1
ITK_Homo sapiens	SLC12A2
ITK_Homo sapiens	EEF2K
ITK_Homo sapiens	CRISP2
ITK_Homo sapiens	TNNT1
ITK_Homo sapiens	DND1
ITK_Homo sapiens	LAPTM4A
ITK_Homo sapiens	UMPS
ITK_Homo sapiens	RPL27
ITK_Homo sapiens	SPATA22
ITK_Homo sapiens	ITGB5
ITK_Homo sapiens	POLR2B
ITK_Homo sapiens	PIGB
ITK_Homo sapiens	SLC39A6
ITK_Homo sapiens	HEATR6
ITK_Homo sapiens	MED9
ITK_Homo sapiens	PRPF31
ITK_Homo sapiens	ACO1
ITK_Homo sapiens	TRAF6
ITK_Homo sapiens	ATIC
ITK_Homo sapiens	ATP6V0D1
ITK_Homo sapiens	KRT20
ITK_Homo sapiens	PDCD2
ITK_Homo sapiens	MSL2
ITK_Homo sapiens	YWHAH
ITK_Homo sapiens	MEPCE
ITK_Homo sapiens	CDC45L
ITK_Homo sapiens	CYTH1
ITK_Homo sapiens	RAI1
ITK_Homo sapiens	SLC34A2
ITK_Homo sapiens	BACH1
ITK_Homo sapiens	NEU3
ITK_Homo sapiens	ANKRD16
ITK_Homo sapiens	CNDP2
ITK_Homo sapiens	ADAD1
ITK_Homo sapiens	RANBP3
ITK_Homo sapiens	ACAD11
ITK_Homo sapiens	SLC9A3
ITK_Homo sapiens	ATP2A1
ITK_Homo sapiens	TBL1XR1
ITK_Homo sapiens	CDK13
ITK_Homo sapiens	TBL1X
ITK_Homo sapiens	YWHAZ
ITK_Homo sapiens	ANKH
ITK_Homo sapiens	COL14A1
ITK_Homo sapiens	SAP130
ITK_Homo sapiens	ZC3H12C
ITK_Homo sapiens	TFRC
ITK_Homo sapiens	KCNS2
ITK_Homo sapiens	SLAMF7
ITK_Homo sapiens	PKDREJ
ITK_Homo sapiens	C10orf54
ITK_Homo sapiens	CTNNA1
ITK_Homo sapiens	CCNA2
ITK_Homo sapiens	DAAM1
ITK_Homo sapiens	TRIP12
ITK_Homo sapiens	NISCH
ITK_Homo sapiens	ASAP1
ITK_Homo sapiens	RALGAPB
ITK_Homo sapiens	PRPSAP2
ITK_Homo sapiens	LDLR
ITK_Homo sapiens	APEX2
ITK_Homo sapiens	COL4A1
ITK_Homo sapiens	SMARCA1
ITK_Homo sapiens	ESYT1
ITK_Homo sapiens	STT3B
ITK_Homo sapiens	EHD2
ITK_Homo sapiens	SGTA
ITK_Homo sapiens	LHX8
ITK_Homo sapiens	PRKAG2
ITK_Homo sapiens	GPR149
ITK_Homo sapiens	PHKB
ITK_Homo sapiens	TUBGCP2
ITK_Homo sapiens	POLR2D
