id	targets	type
COX4I1		target
COX4NB		target
COX5A		target
COX5B		target
COX6C		target
CP		target
CPA6		target
CPB2		target
CPD		target
CPEB2		target
CPEB3		target
CPEB4		target
CPNE3		target
CPNE7		target
CPNE8		target
CPS1		target
CPSF1		target
CPSF2		target
CPSF4		target
CPSF6		target
CPSF7		target
CPT1A		target
CPT1B		target
CRCP		target
CREB1		target
CREB3L2		target
CREBBP		target
CRHR1		target
CRIM1		target
CRIP1		target
CRIP2		target
CRISP2		target
CRISPLD1		target
CRISPLD2		target
CRK		target
CRKL		target
CRLF1		target
CRNKL1		target
CRNN		target
CROCC		target
CRTC2		target
CRTC3		target
CRY1		target
CRYAA		target
CRYAB		target
CRYBA1		target
CRYBA2		target
CRYBA4		target
CRYBB1		target
CRYBB2		target
CRYBB3		target
CRYGB		target
CRYGC		target
CRYL1		target
CRYZ		target
CS		target
CSAD		target
CSDA		target
CSF1		target
CSF1R		target
CSF2RB		target
CSK		target
CSN1S1		target
CSN2		target
CSN3		target
CSNK1A1L		target
CSNK1D		target
CSNK1E		target
CSNK1G1		target
CSNK1G2		target
CSNK2A1		target
CSNK2A2		target
CSNK2B		target
CSPG4		target
CSRP1		target
CSRP2		target
CSRP2BP		target
CST1		target
CST4		target
CSTB		target
CSTF1		target
CSTF2		target
CSTF2T		target
CSTF3		target
CTAGE5		target
CTBP1		target
CTCF		target
CTDP1		target
CTH		target
CTLA4		target
CTNNA1		target
CTNNA3		target
CTNNAL1		target
CTNNB1		target
CTNNBL1		target
CTNND1		target
CTNND2		target
CTPS		target
CTPS2		target
CTR9		target
CTSB		target
CTSF		target
CTSO		target
CTTN		target
CTTNBP2		target
CTTNBP2NL		target
CTU1		target
CUEDC1		target
CUGBP1		target
CUL2		target
CUL3		target
CUL4A		target
CUL5		target
CUL7		target
CUL9		target
CUX1		target
CUX2		target
CWC15		target
CWC22		target
CWF19L1		target
CWF19L2		target
CXADR		target
CXCR2		target
CXCR7		target
CXorf15		target
CYB5R1		target
CYB5R2		target
CYB5R3		target
CYBA		target
CYBRD1		target
CYCS		target
CYFIP1		target
CYFIP2		target
CYLC1		target
CYLD		target
CYP17A1		target
CYP19A1		target
CYP1A1		target
CYP24A1		target
CYP26C1		target
CYP2B6		target
CYP2C18		target
CYP2C8		target
CYP2E1		target
CYP3A4		target
CYP3A5		target
CYSLTR1		target
CYTH1		target
CYTH4		target
CYTSA		target
CYTSB		target
DAAM1		target
DAAM2		target
DAB2		target
DACH1		target
DACT3		target
DAG1		target
DAGLA		target
DAGLB		target
DAP3		target
DAPK2		target
DAPK3		target
DAPL1		target
DAPP1		target
DARS		target
DAXX		target
DAZAP1		target
DAZL		target
DBF4		target
DBR1		target
DCAF12		target
DCAF5		target
DCAF8		target
DCBLD2		target
DCC		target
DCHS1		target
DCHS2		target
DCK		target
DCLK2		target
DCLK3		target
DCLRE1A		target
DCLRE1B		target
DCLRE1C		target
DCP1A		target
DCP1B		target
DCP2		target
DCPS		target
DCTD		target
DCTN1		target
DCTN2		target
DCTPP1		target
DCUN1D1		target
DCX		target
DCXR		target
DDA1		target
DDB1		target
DDB2		target
DDHD2		target
DDIT3		target
DDIT4L		target
DDN		target
DDR1		target
DDR2		target
DDX1		target
DDX10		target
DDX18		target
DDX19B		target
DDX20		target
DDX21		target
DDX23		target
DDX24		target
DDX26B		target
DDX28		target
DDX3X		target
DDX3Y		target
DDX4		target
DDX41		target
DDX42		target
DDX43		target
DDX46		target
DDX47		target
DDX5		target
DDX50		target
DDX51		target
DDX52		target
DDX55		target
DDX56		target
DDX6		target
DEAF1		target
DECR1		target
DEF6		target
DEFA1		target
DEFA3		target
DEFB123		target
DEGS1		target
DEK		target
DENND1A		target
DENND4A		target
DENND4B		target
DENND5A		target
DENR		target
DEPDC1B		target
DEPDC7		target
DERA		target
DERL1		target
DES		target
DFFA		target
DFNA5		target
DFNB31		target
DGAT1		target
DGCR14		target
DGCR2		target
DGCR8		target
DGKA		target
DGKB		target
DGKD		target
DGKG		target
DGKI		target
DGKQ		target
DHCR24		target
DHCR7		target
DHFRL1		target
DHPS		target
DHRS4		target
DHRS7		target
DHX15		target
DHX16		target
DHX29		target
DHX30		target
DHX37		target
DHX38		target
DHX57		target
DHX58		target
DHX8		target
DHX9		target
DIAPH1		target
DIAPH2		target
DICER1		target
DIDO1		target
DIP2A		target
DIP2B		target
DIP2C		target
DIRAS2		target
DIS3L2		target
DISP2		target
DIXDC1		target
DKC1		target
DLG3		target
DLG5		target
DLGAP1		target
DLGAP3		target
DLGAP5		target
DLX2		target
DLX3		target
DLX5		target
DLX6		target
DMAP1		target
DMD		target
DMRT3		target
DMRTA2		target
DMWD		target
DMXL1		target
DMXL2		target
DNAH12		target
DNAH17		target
DNAH2		target
DNAH3		target
DNAH5		target
DNAH7		target
DNAI1		target
DNAI2		target
DNAJA1		target
DNAJA2		target
DNAJA3		target
DNAJB1		target
DNAJB11		target
DNAJB12		target
DNAJB2		target
DNAJB4		target
DNAJB6		target
DNAJC1		target
DNAJC13		target
DNAJC17		target
DNAJC2		target
DNAJC28		target
DNAJC4		target
DNAJC5		target
DNAJC6		target
DNAJC7		target
DNAJC9		target
DNAL1		target
DNASE1L3		target
DNASE2B		target
DND1		target
DNER		target
DNM1		target
DNM1L		target
DNM2		target
DNMBP		target
DNMT3A		target
DNMT3B		target
DNPEP		target
DNTT		target
DNTTIP1		target
DNTTIP2		target
DOCK1		target
DOCK10		target
DOCK11		target
DOCK2		target
DOCK4		target
DOCK5		target
DOCK6		target
DOK1		target
DOK2		target
DOK3		target
DOK4		target
DONSON		target
DOPEY2		target
DPF2		target
DPH2		target
DPM1		target
DPP10		target
DPP3		target
DPP4		target
DPP8		target
DPY30		target
DPYD		target
DPYSL2		target
DPYSL5		target
DR1		target
DRAM2		target
DRD1		target
DRD2		target
DRD3		target
DRG1		target
DRG2		target
DRP2		target
DSC2		target
DSC3		target
DSCAML1		target
DSE		target
DSG1		target
DSG2		target
DSN1		target
DSP		target
DSPP		target
DSTN		target
DSTYK		target
DTD1		target
DTL		target
DTNA		target
DTNB		target
DTNBP1		target
DTX2		target
DTX3L		target
DTX4		target
DULLARD		target
DUOX1		target
DUS2L		target
DUS3L		target
DUSP1		target
DUSP10		target
DUSP11		target
DUSP14		target
DUSP16		target
DUSP3		target
DUSP6		target
DUSP7		target
DUSP9		target
DVL2		target
DVL3		target
DYM		target
DYNC1H1		target
DYNC1I1		target
DYNC1I2		target
DYNC1LI1		target
DYNC1LI2		target
DYNLL1		target
DYNLT1		target
DYRK1A		target
DYRK1B		target
DYRK2		target
DYRK3		target
DYRK4		target
DZIP1		target
DZIP3		target
E2F1		target
E2F2		target
E2F3		target
E2F5		target
E2F6		target
E2F7		target
E2F8		target
E4F1		target
EAF1		target
EAF2		target
EAPP		target
EBAG9		target
EBNA1BP2		target
ECE1		target
ECE2		target
ECEL1		target
ECM2		target
ECT2		target
EDAR		target
EDC3		target
EDC4		target
EDEM3		target
EDF1		target
EDIL3		target
EDNRA		target
EEA1		target
EED		target
EEF1A1		target
EEF1A2		target
EEF1B2		target
EEF1D		target
EEF2		target
EEF2K		target
EFCAB6		target
EFEMP2		target
EFHA1		target
EFHD2		target
EFNB1		target
EFNB2		target
EFS		target
EFTUD1		target
EFTUD2		target
EGF		target
EGFR		target
EGLN1		target
EGLN2		target
EGR1		target
EHBP1		target
EHBP1L1		target
EHD1		target
EHD2		target
EHD3		target
EHD4		target
EHF		target
EHHADH		target
EHMT2		target
EI24		target
EIF1AD		target
EIF2AK1		target
EIF2AK2		target
EIF2AK3		target
EIF2AK4		target
EIF2B3		target
EIF2B5		target
EIF2C3		target
EIF2C4		target
EIF2S1		target
EIF2S2		target
EIF2S3		target
EIF3A		target
EIF3B		target
EIF3C		target
EIF3D		target
EIF3E		target
EIF3G		target
EIF3I		target
EIF3J		target
EIF3K		target
EIF3M		target
EIF4A1		target
EIF4A3		target
EIF4B		target
EIF4EBP1		target
EIF4EBP2		target
EIF4ENIF1		target
EIF4G3		target
EIF4H		target
EIF5		target
EIF5A		target
EIF5B		target
EIF6		target
ELAC2		target
ELAVL3		target
ELF1		target
ELF3		target
ELF4		target
ELK1		target
ELK3		target
ELK4		target
ELL		target
ELL2		target
ELMO1		target
ELMO2		target
ELMO3		target
ELOVL5		target
ELP2		target
ELP3		target
EMD		target
EME1		target
EMG1		target
EMILIN3		target
EML3		target
EML4		target
EMR3		target
EN2		target
ENAH		target
ENAM		target
ENC1		target
ENDOD1		target
ENG		target
ENO1		target
ENO2		target
ENO3		target
ENOX1		target
ENPEP		target
ENPP1		target
ENPP3		target
ENSP00000344083		target
ENSP00000348706		target
ENSP00000358164		target
ENSP00000374187		target
ENSP00000380177		target
ENSP00000400259		target
ENSP00000413503		target
ENTPD1		target
ENTPD4		target
EP300		target
EPAS1		target
EPB41L1		target
EPB41L2		target
EPB41L3		target
EPB41L4B		target
EPB41L5		target
EPB49		target
EPC1		target
EPHA1		target
EPHA2		target
EPHA3		target
EPHA4		target
EPHA5		target
EPHA6		target
EPHA7		target
EPHA8		target
EPHB1		target
EPHB3		target
EPHB4		target
EPHB6		target
EPHX2		target
EPM2A		target
EPM2AIP1		target
EPN1		target
EPN2		target
EPN3		target
EPOR		target
EPRS		target
EPS15		target
EPS15L1		target
EPS8		target
EPS8L1		target
EPS8L2		target
ERBB2		target
ERBB3		target
ERBB4		target
ERC1		target
ERC2		target
ERCC3		target
ERCC4		target
ERCC5		target
ERCC6		target
ERCC6L		target
ERF		target
ERG		target
ERGIC1		target
ERH		target
ERI1		target
ERLEC1		target
ERLIN1		target
ERLIN2		target
ERN1		target
ERP29		target
ERRFI1		target
ERV3		target
ESCO1		target
ESCO2		target
ESD		target
ESF1		target
ESPL1		target
ESR1		target
ESR2		target
ESRRA		target
ESRRG		target
ESX1		target
ESYT1		target
ETAA1		target
ETFA		target
ETFDH		target
ETHE1		target
ETS2		target
ETV4		target
ETV5		target
ETV6		target
EVI2B		target
EVI5		target
EVPL		target
EWSR1		target
EXO1		target
EXOC1		target
EXOC2		target
EXOC4		target
EXOC5		target
EXOC7		target
EXOC8		target
EXOSC1		target
EXOSC10		target
EXOSC2		target
EXOSC5		target
EXPH5		target
EXT1		target
EYA3		target
EZH2		target
EZR		target
F11		target
F11R		target
F2R		target
F3		target
F5		target
F9		target
FAAH		target
FABP1		target
FABP3		target
FABP4		target
FABP5		target
FADD		target
FAF1		target
FAF2		target
FAH		target
FAIM2		target
FAIM3		target
FAM103A1		target
FAM110A		target
FAM110B		target
FAM120A		target
FAM123B		target
FAM125A		target
FAM126A		target
FAM128B		target
FAM129A		target
FAM161B		target
FAM164A		target
FAM171A1		target
FAM175A		target
FAM175B		target
FAM176A		target
FAM177A1		target
FAM179B		target
FAM189A2		target
FAM190B		target
FAM195A		target
FAM20B		target
FAM21C		target
FAM38A		target
FAM40A		target
FAM50A		target
FAM50B		target
FAM53B		target
FAM53C		target
FAM60A		target
FAM73B		target
FAM82A2		target
FAM83A		target
FAM83D		target
FAM83G		target
FAM84B		target
FAM8A1		target
FAM92B		target
FANCA		target
FANCB		target
FANCC		target
FANCD2		target
FANCE		target
FANCG		target
FANCI		target
FANCM		target
FAR2		target
FARP1		target
FARP2		target
FARSA		target
FARSB		target
FAS		target
FASN		target
FASTK		target
FASTKD3		target
FAT2		target
FBL		target
FBN1		target
FBP1		target
FBP2		target
FBXL16		target
FBXL19		target
FBXL20		target
FBXO18		target
FBXO2		target
FBXO25		target
FBXO28		target
FBXO30		target
FBXO38		target
FBXO4		target
FBXO41		target
FBXO42		target
FBXO43		target
FBXO46		target
FBXO5		target
FBXO9		target
FBXW11		target
FBXW12		target
FBXW7		target
FCAR		target
FCER1G		target
FCGR1A		target
FCGR2A		target
FCGR2B		target
FCHO1		target
FCHO2		target
FCHSD1		target
FCHSD2		target
FCRL5		target
FDFT1		target
FDX1		target
FEN1		target
FER		target
FERMT1		target
FERMT3		target
FES		target
FETUB		target
FEZ1		target
FFAR1		target
FGA		target
FGD1		target
FGD3		target
FGD4		target
FGD6		target
FGF1		target
FGF10		target
FGF12		target
FGF2		target
FGFR1		target
FGFR1OP		target
FGFR3		target
FGFR4		target
FGR		target
FH		target
FHIT		target
FHOD1		target
FIBP		target
FIG4		target
FIGN		target
FIGNL1		target
FILIP1		target
FIP1L1		target
FKBP3		target
FKBP4		target
FKBP5		target
FKBP6		target
FKBPL		target
FLAD1		target
FLCN		target
FLG		target
FLG2		target
FLI1		target
FLII		target
FLNA		target
FLNB		target
FLNC		target
FLOT1		target
FLRT3		target
FLT1		target
FLT3		target
FLVCR1		target
FMNL1		target
FMNL2		target
FMO1		target
FMO4		target
FMR1		target
FN3KRP		target
FNBP1		target
FNBP1L		target
FNBP4		target
FNDC1		target
FNDC3B		target
FNIP1		target
FNTA		target
FNTB		target
FOS		target
FOSB		target
FOSL1		target
FOSL2		target
FOXA1		target
FOXA3		target
FOXB1		target
FOXC1		target
FOXC2		target
FOXG1		target
FOXI1		target
FOXJ2		target
FOXJ3		target
FOXK1		target
FOXK2		target
FOXL2		target
FOXO1		target
FOXO3		target
FOXO4		target
FOXP1		target
FOXP4		target
FPGS		target
FPR1		target
FPR2		target
FRAT1		target
FREM2		target
FREQ		target
FRK		target
FRMD3		target
FRMD4A		target
FRMD4B		target
FRMD5		target
FRMD7		target
FRMD8		target
FRMPD4		target
FRS2		target
FRY		target
FRYL		target
FSHR		target
FSIP2		target
FTH1		target
FTSJ1		target
FTSJ3		target
FTSJD2		target
FUBP1		target
FUBP3		target
FUCA2		target
FUK		target
FUNDC1		target
FURIN		target
FUS		target
FUT1		target
FUT9		target
FXR1		target
FXR2		target
FXYD1		target
FXYD7		target
FYB		target
FYCO1		target
FYN		target
FYTTD1		target
FZD1		target
FZD5		target
FZD6		target
FZR1		target
G3BP1		target
G3BP2		target
G6PD		target
GAB2		target
GABARAPL2		target
GABBR1		target
GABBR2		target
GABPA		target
GABRA1		target
GABRA3		target
GABRA6		target
GABRB1		target
GABRG3		target
GABRR2		target
GAD1		target
GADD45GIP1		target
GAGE1		target
GAGE12I		target
GAGE2C		target
GAK		target
GAL		target
GALM		target
GALNT10		target
GALNT8		target
GALR1		target
GALR2		target
GAN		target
GAPDH		target
GAPDHS		target
GAR1		target
GARS		target
GART		target
GAS2		target
GAS2L2		target
GAS7		target
GAST		target
GATA1		target
GATA4		target
GATA6		target
GATAD2A		target
GATAD2B		target
GBA		target
GBE1		target
GBF1		target
GCC2		target
GCET2		target
GCH1		target
GCHFR		target
GCLC		target
GCM2		target
GCN1L1		target
GCNT1		target
GDAP1		target
GDF10		target
GDF2		target
GDI1		target
GDI2		target
GEM		target
GEMIN4		target
GEMIN5		target
GEMIN8		target
GEN1		target
GFAP		target
GFI1		target
GFPT2		target
GGA1		target
GGA2		target
GGA3		target
GGCX		target
GGPS1		target
GGT7		target
GH1		target
GHR		target
GHRH		target
GHRL		target
GIGYF1		target
GIMAP1		target
GIMAP2		target
GIMAP4		target
GINS2		target
GIPC1		target
GIT2		target
GJA1		target
GJA3		target
GJA8		target
GJB1		target
GJC1		target
GJC2		target
GJC3		target
GJD2		target
GK2		target
GLB1		target
GLCCI1		target
GLCE		target
GLDC		target
GLDN		target
GLE1		target
GLI1		target
GLI2		target
GLI3		target
GLI4		target
GLIPR2		target
GLIS3		target
GLO1		target
GLP1R		target
GLRA3		target
GLRB		target
GLT25D2		target
GLTSCR1		target
GLTSCR2		target
GLUD1		target
GLUL		target
GLYR1		target
GMDS		target
GMEB1		target
GMFB		target
GMFG		target
GMIP		target
GMPR		target
GNA11		target
GNA12		target
GNA13		target
GNA15		target
GNAI2		target
GNAI3		target
GNAQ		target
GNAT1		target
GNAZ		target
GNB2		target
GNB2L1		target
GNB3		target
GNB4		target
GNG12		target
GNG2		target
GNG3		target
GNGT1		target
GNL3L		target
GNMT		target
GOLGA1		target
GOLGA2		target
GOLGA3		target
GOLGA4		target
GOLGA5		target
GOLGB1		target
GOLPH3		target
GOPC		target
GORAB		target
GORASP1		target
GORASP2		target
GOSR1		target
GOT1		target
GOT2		target
GPA33		target
GPAM		target
GPATCH8		target
GPBP1L1		target
GPD2		target
GPI		target
GPKOW		target
GPLD1		target
GPM6A		target
GPN1		target
GPR107		target
GPR116		target
GPR124		target
GPR125		target
GPR128		target
GPR149		target
GPR155		target
GPR157		target
GPR158		target
GPR162		target
GPR173		target
GPR21		target
GPR34		target
GPR37L1		target
GPR39		target
GPR56		target
GPR64		target
GPR65		target
GPR88		target
GPRASP2		target
GPRC5A		target
GPRC5B		target
GPRC5C		target
GPRC6A		target
GPRIN1		target
GPRIN3		target
GPSM1		target
GPSM2		target
GPSM3		target
GPT2		target
GRAP2		target
GRASP		target
GRB10		target
GRB14		target
GRB2		target
GREM2		target
GRIA1		target
GRIA2		target
GRIA4		target
GRID1		target
GRID2		target
GRID2IP		target
GRIK1		target
GRIK2		target
GRIK3		target
GRIK4		target
GRIN2A		target
GRIN2B		target
GRIN2C		target
GRIN2D		target
GRIP2		target
GRIPAP1		target
GRK1		target
GRK5		target
GRK7		target
GRM1		target
GRM2		target
GRM3		target
GRM5		target
GRM7		target
GRSF1		target
GRWD1		target
GSDMD		target
GSG2		target
GSK3A		target
GSN		target
GSR		target
GSTA1		target
GSTA4		target
GSTM1		target
GSTM4		target
GSTO1		target
GSTP1		target
GSTZ1		target
GTF2A1		target
GTF2A1L		target
GTF2B		target
GTF2E1		target
GTF2E2		target
GTF2F1		target
GTF2F2		target
GTF2H1		target
GTF2H5		target
GTF2I		target
GTF2IRD1		target
GTF3C1		target
GTF3C2		target
GTF3C4		target
GTPBP1		target
GTPBP4		target
GTSE1		target
GUCA1B		target
GUCY1A3		target
GUCY1B3		target
GUCY2C		target
GULP1		target
GUSB		target
GYG1		target
GYS1		target
GYS2		target
H1F0		target
H1FX		target
H2AFX		target
H2AFY		target
H2AFY2		target
H2AFZ		target
H3F3A		target
H6PD		target
HABP2		target
HABP4		target
HADHA		target
HADHB		target
HAGH		target
HAL		target
HAND1		target
HAO1		target
HAPLN1		target
HAPLN4		target
HARS		target
HARS2		target
HAS1		target
HAT1		target
HAUS7		target
HAVCR1		target
HAVCR2		target
HBA2		target
HBB		target
HBD		target
HBE1		target
HBEGF		target
HBP1		target
HBQ1		target
HBS1L		target
HCFC1		target
HCFC2		target
HCLS1		target
HCN1		target
HCN2		target
HCN3		target
HCN4		target
HCRTR1		target
HDAC1		target
HDAC2		target
HDAC3		target
HDAC4		target
HDAC7		target
HDAC8		target
HDLBP		target
HEATR1		target
HEATR4		target
HEATR6		target
HEBP1		target
HECA		target
HECTD2		target
HECW2		target
HEG1		target
HELB		target
HELLS		target
HELQ		target
HELZ		target
HEMGN		target
HEPACAM		target
HEPH		target
HERC1		target
HERC2		target
HERC4		target
HES1		target
HES5		target
HES6		target
HEXIM1		target
HEXIM2		target
HGFAC		target
HGS		target
HHEX		target
HHIP		target
HIF1A		target
HINT3		target
HIP1R		target
HIPK3		target
HIRA		target
HIRIP3		target
HISPPD2A		target
HIST1H1A		target
HIST1H1B		target
HIST1H1C		target
HIST1H1D		target
HIST1H1E		target
HIST1H1T		target
HIST1H2AC		target
HIST1H2BA		target
HIST1H2BD		target
HIST1H2BL		target
HIST4H4		target
HIVEP1		target
HIVEP2		target
HK2		target
HLA-B		target
HLCS		target
HLTF		target
HMG20A		target
HMGA2		target
HMGB2		target
HMGCL		target
HMGCR		target
HMGCS1		target
HMGCS2		target
HMGN3		target
HMGN4		target
HMGN5		target
HMGXB3		target
HMGXB4		target
HMHA1		target
HMOX1		target
HN1L		target
HNF1A		target
HNF1B		target
HNF4A		target
HNMT		target
HNRNPA0		target
HNRNPA1		target
HNRNPA2B1		target
HNRNPAB		target
HNRNPC		target
HNRNPD		target
HNRNPF		target
HNRNPH1		target
HNRNPH2		target
HNRNPH3		target
HNRNPL		target
HNRNPM		target
HNRNPUL1		target
HNRNPUL2		target
HNRPDL		target
HOMER3		target
HOMEZ		target
HOOK1		target
HOOK2		target
HOOK3		target
HOXA10		target
HOXA5		target
HOXA9		target
HOXB2		target
HOXB6		target
HOXB7		target
HOXC10		target
HOXD12		target
HOXD9		target
HPCA		target
HPCAL1		target
HPD		target
HPS1		target
HPS3		target
HPS4		target
HPS5		target
HPS6		target
HPSE		target
HR		target
HRAS		target
HRC		target
HRH1		target
HRSP12		target
HS1BP3		target
HS2ST1		target
HSBP1		target
HSD17B4		target
HSF1		target
HSF4		target
HSH2D		target
HSP90AA1		target
HSP90AB1		target
HSP90B1		target
HSPA12A		target
HSPA12B		target
HSPA1B		target
HSPA1L		target
HSPA2		target
HSPA4		target
HSPA5		target
HSPA6		target
HSPA8		target
HSPA9		target
HSPB1		target
HSPB6		target
HSPB8		target
HSPBP1		target
HSPD1		target
HSPE1		target
HSPH1		target
HTATIP2		target
HTATSF1		target
HTR1A		target
HTR2A		target
HTR2C		target
HTR6		target
HTRA2		target
HTT		target
HUNK		target
HUWE1		target
HVCN1		target
HYLS1		target
HYOU1		target
IARS2		target
IBSP		target
IBTK		target
ICA1		target
ICAM1		target
ICAM2		target
ICAM3		target
ICAM5		target
ICK		target
ID1		target
ID2		target
ID3		target
IDH1		target
IDH2		target
IDH3B		target
IDH3G		target
IFI27		target
IFI30		target
IFIH1		target
IFIT2		target
IFIT3		target
IFIT5		target
IFITM3		target
IFNAR1		target
IFNAR2		target
IFNB1		target
IFNG		target
IFNGR1		target
IFRD1		target
IFT172		target
IFT81		target
IFT88		target
IGBP1		target
IGDCC4		target
IGF1R		target
IGF2		target
IGF2BP1		target
IGF2BP2		target
IGF2BP3		target
IGF2R		target
IGFBP1		target
IGFBP2		target
IGFBP5		target
IGHMBP2		target
IGSF11		target
IKBKAP		target
IKBKB		target
IKBKE		target
IKBKG		target
IKZF1		target
IL10RA		target
IL12B		target
IL13RA1		target
IL16		target
IL17RA		target
IL17RB		target
IL17RD		target
IL18R1		target
IL18RAP		target
IL1A		target
IL1F6		target
IL1R1		target
IL1R2		target
IL1RAP		target
IL1RL1		target
IL1RL2		target
IL21R		target
IL2RA		target
IL2RB		target
IL2RG		target
IL31RA		target
IL4R		target
IL5RA		target
IL6ST		target
IL7R		target
IL9		target
IL9R		target
ILF2		target
ILK		target
ILKAP		target
IMMT		target
IMP3		target
IMP4		target
IMPA1		target
IMPDH2		target
INA		target
INADL		target
INCENP		target
INF2		target
ING1		target
ING4		target
ING5		target
INHA		target
INO80		target
INPP1		target
INPP4A		target
INPP4B		target
INPP5A		target
INPP5D		target
INPP5E		target
INPP5F		target
INPPL1		target
INSR		target
INTS1		target
INTS10		target
INTS12		target
INTS2		target
INTS4		target
INTS5		target
INTS6		target
INTS7		target
INTS8		target
INTU		target
IP6K1		target
IP6K2		target
IP6K3		target
IPMK		target
IPO4		target
IPO5		target
IPO7		target
IPO8		target
IPO9		target
IQCB1		target
IQCE		target
IQCG		target
IQGAP1		target
IQGAP2		target
IQGAP3		target
IQSEC1		target
IRAK1		target
IRAK3		target
IREB2		target
IRF1		target
IRF2		target
IRF2BP2		target
IRF3		target
IRF8		target
IRS1		target
IRS2		target
IRS4		target
IRX2		target
IRX3		target
IRX6		target
ISCU		target
ISL1		target
ISL2		target
ISOC1		target
ITGA1		target
ITGA2		target
ITGA2B		target
ITGA3		target
ITGA4		target
ITGA5		target
ITGA8		target
ITGAL		target
ITGAM		target
ITGAV		target
ITGB1BP1		target
ITGB2		target
ITGB3		target
ITGB3BP		target
ITGB4		target
ITGB5		target
ITGB6		target
ITGB7		target
ITGB8		target
ITIH1		target
ITIH2		target
ITK		target
ITM2C		target
ITPA		target
ITPKA		target
ITPKB		target
ITPR2		target
ITPR3		target
ITPRIP		target
ITSN1		target
ITSN2		target
IVNS1ABP		target
IWS1		target
J01415.8		target
JAG1		target
JAK1		target
JAK2		target
JAK3		target
JARID2		target
JAZF1		target
JDP2		target
JMJD1C		target
JMJD6		target
JMY		target
JOSD1		target
JPH1		target
JPH2		target
JPH3		target
JUB		target
JUN		target
JUNB		target
JUND		target
JUP		target
KAL1		target
KALRN		target
KANK1		target
KANK2		target
KAT2A		target
KAT2B		target
KATNA1		target
KATNB1		target
KBTBD10		target
KBTBD11		target
KCNA2		target
KCNA3		target
KCNA4		target
KCNA5		target
KCNA6		target
KCNAB2		target
KCNB1		target
KCNC3		target
KCNC4		target
KCND2		target
KCND3		target
KCNE2		target
KCNF1		target
KCNH2		target
KCNIP3		target
KCNJ1		target
KCNJ10		target
KCNJ11		target
KCNJ12		target
KCNJ13		target
KCNJ16		target
KCNJ2		target
KCNJ3		target
KCNJ4		target
KCNJ5		target
KCNJ6		target
KCNJ8		target
KCNK1		target
KCNK13		target
KCNK18		target
KCNK2		target
KCNK3		target
KCNMB4		target
KCNN1		target
KCNN2		target
KCNN3		target
KCNN4		target
KCNQ1		target
KCNQ2		target
KCNQ3		target
KCNQ5		target
KCNRG		target
KCNS2		target
KCNU1		target
KCTD1		target
KCTD10		target
KCTD12		target
KCTD3		target
KCTD5		target
KDELC1		target
KDELR1		target
KDM1A		target
KDM2A		target
KDM2B		target
KDM3A		target
KDM3B		target
KDM4A		target
KDM4B		target
KDM5A		target
KDM5B		target
KDM5C		target
KDM5D		target
KDM6A		target
KDM6B		target
KDR		target
KEAP1		target
KHDRBS1		target
KHSRP		target
KIAA0100		target
KIAA0101		target
KIAA0182		target
KIAA0226		target
KIAA0319		target
KIAA0368		target
KIAA0430		target
KIAA0513		target
KIAA0528		target
KIAA0562		target
KIAA0564		target
KIAA0664		target
KIAA0892		target
KIAA0907		target
KIAA1033		target
KIAA1109		target
KIAA1199		target
KIAA1217		target
KIAA1267		target
KIAA1279		target
KIAA1409		target
KIAA1429		target
KIAA1524		target
KIAA1598		target
KIAA1671		target
KIAA1715		target
KIAA1949		target
KIAA1967		target
KIDINS220		target
KIF11		target
KIF13A		target
KIF13B		target
KIF14		target
KIF15		target
KIF17		target
KIF18A		target
KIF1A		target
KIF1C		target
KIF20A		target
KIF22		target
KIF23		target
KIF2B		target
KIF2C		target
KIF3B		target
KIF3C		target
KIF4A		target
KIF4B		target
KIF5A		target
KIF5B		target
KIF7		target
KIF9		target
KIFAP3		target
KIFC1		target
KIR2DL1		target
KIR2DL5B		target
KIR3DL1		target
KIRREL		target
KIRREL2		target
KIT		target
KL		target
KLB		target
KLC2		target
KLC4		target
KLF1		target
KLF10		target
KLF11		target
KLF16		target
KLF3		target
KLF5		target
KLHDC5		target
KLHDC9		target
KLHL11		target
KLHL12		target
KLHL17		target
KLHL2		target
KLHL25		target
KLHL6		target
KLHL9		target
KLK2		target
KLRC1		target
KMO		target
KNG1		target
KPNA1		target
KPNA2		target
KPNA3		target
KPNA4		target
KPNA6		target
KPNB1		target
KPRP		target
KRI1		target
KRIT1		target
KRR1		target
KRT1		target
KRT10		target
KRT13		target
KRT14		target
KRT15		target
KRT16		target
KRT17		target
KRT18		target
KRT19		target
KRT2		target
KRT20		target
KRT23		target
KRT35		target
KRT36		target
KRT37		target
KRT39		target
KRT4		target
KRT5		target
KRT6A		target
KRT6B		target
KRT6C		target
KRT7		target
KRT71		target
KRT77		target
KRT8		target
KRT80		target
KRT81		target
KRT9		target
KRTCAP2		target
KSR1		target
KSR2		target
KTI12		target
KTN1		target
L1CAM		target
L3MBTL2		target
L3MBTL3		target
LACTB		target
LAD1		target
LAIR1		target
LAMA1		target
LAMA2		target
LAMA3		target
LAMA4		target
LAMC2		target
LAMP1		target
LANCL2		target
LAP3		target
LAPTM4A		target
LAPTM5		target
LARP1		target
LARP4B		target
LARP6		target
LARP7		target
LARS		target
LAS1L		target
LASP1		target
LASS2		target
LASS4		target
LASS5		target
LAT2		target
LATS2		target
LAX1		target
LBH		target
LBR		target
