id	targets	type
TMEM173		target
TNF		target
TNIK		target
TNK2		target
TNNI3		target
TOM1L1		target
TOP2A		target
TOPORS		target
TP53		target
TP53BP1		target
TP73		target
TPH1		target
TPM1		target
TPM2		target
TPPP		target
TPT1		target
TRAF2		target
TRIM28		target
TRIO		target
TRIP6		target
TRPC4		target
TRPM6		target
TRPV4		target
TSC2		target
TUBA4A		target
TUBB		target
TXK		target
TYK2		target
TYROBP		target
UBA1		target
UBE2A		target
UBTF		target
UHRF1		target
ULK3		target
URI1		target
USO1		target
USP10		target
USP37		target
VAMP4		target
VASP		target
VAV1		target
VAV2		target
VCL		target
VDR		target
VIL1		target
VIM		target
VPS72		target
VRK1		target
VTN		target
WAS		target
WASF1		target
WASL		target
WEE1		target
WIPF1		target
WNK1		target
WRN		target
WT1		target
WWOX		target
WWTR1		target
XIAP		target
XK		target
YAP1		target
YBX1		target
YES1		target
YWHAB		target
YWHAH		target
YWHAQ		target
YWHAZ		target
ZAP70		target
ZBTB4		target
ZC3HC1		target
ZFP36		target
ZFP36L1		target
ZFYVE28		target
ZNHIT1		target
ZRANB2		target
